Group,DMN_1,DMN_2,DMN_3,DMN_4,DMN_5,DMN_6,DMN_7,DMN_8,DMN_9,DMN_10,DMN_11,SMN_1,SMN_2,SMN_3,SMN_4,SMN_5,SMN_6,VIS_1,VIS_2,VIS_3,VIS_4,VIS_5,VIS_6,VIS_7,VIS_8,VIS_9,VIS_10,VIS_11,VIS_12,SC_1,SC_2,SC_3,SC_4,SC_5,SC_6,SC_7,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,AUD_1,AUD_2,AUD_3,AUD_4,AUD_5,AUD_6
young,2.5207251514357822,1.4378250247304065,1.2056907055229875,1.0021928996879639,1.8964079907978946,1.4393169191812154,0.9929287671916519,1.642555397109054,1.9271453749578569,2.3885878376142786,0.875368230056332,1.2558173576703224,1.4641765720974456,1.096112119536054,2.029908493357165,1.5905652895450295,0.8351926240114391,2.002253184773921,1.9942059624023607,1.6898498619005495,2.740474342278995,0.34491825519342056,1.5926304603031458,2.4298770417364106,3.0267985973583307,1.7009479461894828,1.5513355674283922,1.7158046018851143,2.6580798311657374,1.6114450741818043,1.6272225774796938,0.6137071056670782,0.3517440929132116,0.35100766953515306,0.5945252648938327,0.4526101668564804,0.7026157197522335,0.7456517879780802,0.6072852354779793,0.6678613632575339,1.8596273852207386,1.1707584563893447,1.5853203469883637,0.7333615427668149,0.0,0.6299778668874032,0.2609563685103692,1.930047376132303,2.1058579166720537,1.8473042159780197,0.7829940147044514,1.2218546840530902,0.3644131511462274,2.8292648982471893,0.7595818179645566,1.9654673481324647,3.1559035636233785,2.3793743761047046,3.2539390921407483,1.6944875672909103
young,1.2962069037395758,1.0139840018171002,1.323150986006296,0.5011634793943824,1.6490778634409404,1.1169955662138291,1.7124616822536318,1.7298850634910374,0.9091608639481799,1.8526654586013211,1.1218377998664713,1.3780096705323077,1.2955664861165357,0.5323911826916445,1.6414780875596828,1.522238878739796,1.1252073810949736,1.6450099897695136,1.5044997175067274,2.1609589320043656,1.8751017140511514,0.7990363807190587,1.9671601919421993,1.9368781733014857,2.1247563559236147,1.4103688506585954,1.2295164735530493,1.6261272950560326,2.6314268970203973,1.573398716201729,1.0824686450013339,0.8663222083268814,0.2335443130470699,1.776062332056021,0.8565393267951563,0.7843530499117487,0.8478330062274201,0.672343378354735,0.6814125318789419,0.8176496306134938,1.3180137930437454,0.41103553517878627,1.1488383029874605,0.7539276085317498,0.5328227664530338,1.2770763057662007,0.6954075260724621,1.3496661440261557,1.9239432296984602,1.2137236376215328,1.9637195164344348,0.9305269189121762,0.7155666504924593,2.1462460626806426,0.43198638470922124,1.3644332774873993,1.8616525679492593,1.6547560482316264,4.422224390398944,1.1301787076375247
young,0.9920885443507401,0.6329003742868853,0.8597620687345648,1.435616620147722,1.1137834466450096,0.3492453159185456,1.1338366796057107,1.323217998925679,1.394323476565388,1.6056662587377608,0.7857095981441411,1.1410213578607105,1.2606373668435498,0.5113153734423765,0.6471811188336549,0.7455431289533239,2.540257300812102,1.0018465753531862,0.962008411558932,1.1029194889019436,1.215179813921475,0.762961050447029,1.050915519954831,0.8441890183339597,1.250720173655379,1.384917688446131,1.7538522076203786,1.0625887142664414,2.3790529377599654,0.9978670893664416,0.368047303005116,0.7627066436630591,0.921573256172556,1.2806494867801936,0.6795945930959791,0.9494452718899883,0.7595679185046463,0.7224541968884534,1.1653729826914079,0.5526184976928048,0.8947253072803155,0.6225538461087762,1.8104210938299823,1.7282143432229118,0.5991552490993363,1.3478361441323212,0.2149365845559044,0.5742950838286169,1.0091255198580287,1.2125369415652163,1.6223732324437954,1.2371976304874401,1.0355004636873604,0.9251067106245875,0.9805907440238472,0.5308215730388196,1.1136402268773828,0.6255159616097221,1.5477308463330848,0.75685694955308
young,1.5173037774919633,1.2164037182844178,2.2984582524971997,3.12024108793977,1.412208728943649,0.6244303936027998,2.7893581475637634,1.8607120033005564,1.2035338368597117,2.1084982251801954,1.6493055407596864,1.6822712202636527,2.0026013427018277,1.9858021057052822,2.37076166899205,2.4453720110525103,1.1457235211567616,1.4821354608084412,2.33960992650336,0.7970123038952125,0.0971998443267226,1.2102595176690096,0.7672531771216493,1.653441657191227,2.193980751987235,1.9357515772675418,2.4994223089269036,1.3156585184513738,1.5659834183684176,1.7298434185529954,2.069686617049804,0.2744344660598149,0.14124370531855984,0.30988612287021067,0.5553299263459051,0.12680664590047175,2.8433607187589223,0.4027135031306013,0.0,0.27622940018512676,1.353510323729148,0.7607663400640408,0.8964240548657715,0.8249243712180346,0.12474329869030576,0.8782768028363739,0.2622656863947283,0.10424994464212932,1.4673884736111678,1.4928984563232026,0.21117677727587048,0.7996907305635328,0.8313352093908976,0.5901880275620122,0.2154731928248818,0.6918361745866521,1.3054261967758174,0.7121669079200804,0.6859807509352992,0.11681341699733086
young,0.9404459186953503,0.19292059137594625,0.6606368698605459,1.8019870705686878,0.6345239781171123,0.3910935756566463,1.012054664189668,1.43451697643003,0.18218573516514064,0.7722201697875948,0.5858034391562973,0.5166831029308211,0.9460339635110082,1.259737453382826,0.22847904761796275,0.5272925628557396,0.48403085206167273,0.0,1.7500109666495847,0.5646670948665334,0.49548570337269554,1.3036810806626518,0.7762962112576621,0.7231790760186235,0.592176664615805,0.3016730510282821,0.47643374470785765,0.9634272185476876,0.6617458674623264,0.987884368859174,0.10577083423484891,0.33084180491328824,0.0,0.9696264581079019,0.0,1.0663834666320362,3.1061955941546633,0.0,0.0,0.7528333930833484,0.6650709121488423,1.3277805434497514,0.45453759635832525,0.8413052732579346,1.2479353233045738,0.7158769909631607,0.14174609565791374,0.4939287858309515,0.7936677821082144,2.134481909533207,0.4757696041783806,0.6825638330766771,0.42876642203854687,0.9914400546590856,1.2969387669956594,1.2388514418616505,0.6412341978794421,0.2757837059402156,0.56111974355777,1.3443803936466465
young,0.9843643751525122,0.16922460919088722,0.6000819003600899,1.716346693840853,1.6390887384965787,0.40233217290154616,1.4275707713864418,1.421841659131104,0.49988333279362335,0.9734239931252842,0.6166135751287887,0.5290648950232267,0.6497664007712491,0.6211698049244408,1.053878791082284,1.0963762766578342,0.7126974684531984,0.7681655399442628,1.0277537077904841,0.43105355461694245,0.989608207701239,2.003306992322874,0.3387628750719673,0.5328070049719665,1.2702630590593285,0.9724063889562653,1.7356748471949872,1.037638771842122,1.2313555476153732,1.675562059405239,0.4176356607277103,0.5727903043777821,0.15420759396921252,0.1437514619050343,0.6380739771212728,0.2859868371768381,1.5175320219538249,0.21524271568424785,0.0,0.5775855892139519,0.8506203553473654,0.4019331893373239,0.19946833562044522,0.8672446803970937,0.25267119593246035,0.4620247524099568,0.20569593266398165,0.3098666902107504,0.6533680086449576,0.9493384143761805,0.3994203771400912,0.5462879398568037,0.696166306053147,1.500301066041013,1.0628826926254018,1.941851842545219,0.9461621496113407,0.3260190626294064,0.499608536149838,0.31616251984398963
young,1.2003616030297533,0.7914552214416718,2.965823045069063,1.247062930465709,1.8990533459532914,0.4049852727292562,1.1729294673983763,2.0887466815837596,2.084676369392962,2.4061446669753463,1.3142702938280624,3.5558580351095075,1.2849948519559216,1.1535876800626603,1.3498697445211825,0.7436711478582839,0.5215158839357361,1.2990604416084528,2.4845955430674507,0.16441166816154887,0.34984755964778347,1.366063211298562,0.818802919713751,1.9509395985597484,0.6438892233897754,1.367197411018805,0.7749789432641884,0.041182616940464684,2.0087156088308453,0.30709169920257867,1.1249514735366806,2.0477159159062364,0.0,1.269711506402962,1.8086214151469635,0.14581443438979608,0.2185147018452883,0.15422191642517705,0.10500502269018783,0.4085446037092521,1.909656589485671,0.5619934304769804,2.4370201936265703,1.8010382667161544,0.08129276508657111,0.5277662203594105,1.3072771349097423,1.3287181756239606,1.3695248575420467,0.9964797717980496,0.35590417806387387,3.0657382799751294,0.5365497226175395,2.9289156362504625,0.0,1.8518797118992782,1.417740882141367,2.0067900490277815,1.6761060624366164,0.0
young,1.6164278300054284,1.3004554488469626,1.1725935583934965,5.7613328685232155,2.054716733597531,0.3918993455231479,2.39937907700048,1.879465136657131,0.8186853974736154,0.673751027309949,0.4040631507916267,1.9406984877360882,1.09986634850956,1.7965616824137876,1.841055385582066,1.8320578580717142,0.5395738808748843,0.44513140943795537,1.6778873412299697,2.1437155826168532,0.0,1.567661850503443,1.6388655515805888,1.704214134405552,2.708752054511287,0.4805582308885774,1.0426177015056104,2.5467049375017603,1.0945066176539309,2.413631103136151,0.357777855729973,0.0,0.0,0.3908530653594035,0.5465838800970075,1.1377690991540719,3.8319107421407197,0.0,0.0,0.48389204991157,1.1779780141049487,0.6429773737701734,0.7552047505546604,0.5160672616362154,0.0,0.600582800900434,0.0,0.7463449472851073,1.2302820105616659,1.5080316465548715,0.0,0.9702773923938688,1.7971478377395236,0.6911556841697987,0.8064556050878166,0.4300096783811584,1.8601825909662066,0.6609293144624878,0.23826414945348587,0.8051923947334773
young,1.341684100076532,1.4331572964203483,1.8531019506713826,1.5734940861459275,1.3695022044638931,0.9346336845615766,1.2122210619101892,1.3021452207672792,1.0600200229433638,1.1531881673909656,0.6409133769779165,1.779987559956126,1.6104429411269414,1.401918250118724,0.72810591563651,0.7511597920496649,0.7982791823367207,0.7238076443391511,0.9396441165534186,0.0,0.0,0.3359351996858376,0.5414652853482642,1.6746756453103586,2.141901953186098,1.0421512468262806,0.8002772900027821,1.4020887299501361,3.6911586791964144,2.004001348599821,0.3568408372898041,0.9117656801825074,0.5506115061804261,2.022771575710556,0.8644081006493868,0.7466632542458042,1.639881038015946,0.5672645006808439,0.0,0.71256749174079,1.5918650624340696,0.9146270753672762,1.0718301720312173,0.8521316571337415,0.5416438432307962,1.4065743045314865,0.0,0.6762179749293633,1.7028933793199856,1.6908447677314276,0.478305330174406,2.3060555569637025,0.577092795900146,1.5155226943512714,0.32779871864856513,0.5497492234769701,2.2793887816594838,0.2349870303092427,1.0478451762592862,0.35085258875785563
young,2.8564218066016576,1.7112383869550638,1.432123833622194,3.115020532141237,1.2076237030226409,1.926294198620314,1.8904327868934323,1.7997450799936037,1.0894311683184732,1.9096590437673577,1.7422354950465022,2.2416494397521363,1.1277153788225518,2.1978296038307548,1.7874359220358913,1.6859593071251797,1.769951017817861,1.9542696438317828,2.6868459307391452,2.579946482749123,2.6822917213933253,3.1832499498503366,3.159641745764448,3.084841871053604,2.4936023931556535,0.9440760639880375,1.9189384876659845,2.715070290197951,2.1541510904004375,2.6701923403972025,2.36501767096174,1.1386134792910383,0.2621569102823473,1.138547469659658,1.0730899178624758,2.361437973805098,3.676666094078806,1.4598296171203748,0.22479687725139275,0.5435209096349055,2.424077606768127,0.49739193848242347,1.655740085345848,1.6319594753891016,1.6480159509184802,0.8544870714355143,1.7416505121000303,2.3421702025511903,1.3502883159097288,2.3716033091393918,1.093270405744767,1.3865133651126162,1.4359176523933628,2.680983807133349,1.4722605189993705,1.9956310453870185,1.4407987978803085,2.093851762045051,3.1084483616312153,3.1173963642631657
young,1.1482702379888727,0.9908552087071923,1.6417300553076395,0.35875430906429406,0.6575374633680985,0.6443751382083608,1.1772552678929908,0.7034845177394906,0.387179334737562,0.4642576924130613,0.7864692029682054,1.7175535616342592,0.9244051272572406,0.37722802392629906,0.6355965978550483,0.7288883980136189,0.9201721229619737,0.539881257075782,0.7280808647557659,0.9482680977753611,0.4561880079924955,0.6711160089653521,0.47419606869393494,0.6216231486931895,0.29833247763458176,0.2840618246831276,0.3604347854128437,0.44155657781583046,1.4318958696109336,0.5908693088389494,1.1704101854277913,1.1706563673584773,0.7804565536113783,1.018389300342905,0.9672964789698656,3.5174254706089787,0.42872761109160923,3.1871327654276755,0.5681326084397296,0.8917488409365424,0.6901237217022891,0.2823021166786536,0.9679032267290331,0.6071831818716588,0.40217383934103523,0.8286020516836767,0.32033768324272505,0.8998334700020176,1.2738095659276651,0.4197698096681947,0.4853010047306625,0.7024270595149895,0.29828944873997193,0.9567444978154436,0.045280102860667595,0.7111084882368516,0.4578945438199996,1.1053889348682853,0.5205900446533196,0.3701934799215357
young,1.5559471427982334,0.47961317158325645,1.1640807853470825,0.47066576173854524,0.8233473166935232,0.6975321906561289,2.1734402894458875,1.3897861413917512,0.7395986507929838,1.1252901250613652,0.8720302667029421,1.1096616954736271,3.0328450324765908,1.706394790292631,0.8963871013115932,0.997544716056818,1.9714487080869323,1.3683203337321521,2.0372722349820207,1.4799794810867806,1.0177831611088242,0.5628823834194665,1.0193905432405657,2.1074878144665954,1.5345565769396021,0.7357276624147491,1.626074889359156,0.7578876120651057,1.1751281687034214,1.5268972328173713,1.0674757775742296,1.2430166178471047,1.0533593775968109,1.5581982402533738,1.6241241524832688,0.875416284514351,1.5174179894837645,0.3808901525842585,2.4222896974309687,0.4211382592204062,1.271360295564922,0.8644503931335694,1.1321791850873875,1.4014995509147319,0.9368327543019305,0.39696456899680993,0.7199802191026297,1.2170268974888736,0.6252778399208774,0.8019183923873454,1.0630320838684808,0.8792576580719563,1.3019552589172132,1.789062639435643,0.9548861821623724,1.1768122385053728,1.6364458132972108,0.8427911579833052,1.6135395302836602,1.4217829142616576
young,1.5226024195352388,0.9180192050610861,0.7501593640569814,0.4792140796104367,0.9938197195413996,0.8529730745712878,1.1073307091487261,1.3944197309218003,0.8079567737353704,0.6403706525181068,1.2587867407132813,1.0222918423022203,0.9452612294302993,1.065001445276839,1.646756563480519,0.7189703295761062,0.650732546120541,1.211316852547786,0.8581348447013555,0.35677613343258946,0.31428272915982153,1.3266831365047624,0.5089466755086502,1.3381210717945402,0.2629297647768897,0.415395758149816,1.093622601059062,0.3557629321852052,0.50936514863327,0.6456400089900964,0.1542819479952944,0.4697400767978211,0.0,0.20334069348175524,0.1393648077900644,0.12235366692459264,0.34908271986162964,0.520070575631334,0.06780702375989218,0.47703298902695845,1.0906612236356998,0.0,0.6217363312804702,1.0841563658380713,0.0776788924067526,0.908931036765562,0.0,0.4754123497787214,1.2460650600464296,1.1779721491306518,0.0,0.878811818472753,1.482397864459253,0.6949197208013147,0.0,0.5991766015926449,0.86613025209448,0.7340245980124563,0.33520173865736824,0.41814536804624824
young,2.1538266095192076,1.1546119741759968,1.0867817114934966,0.9637934072739454,1.6963383647036325,0.8713585040967756,1.059772905262908,0.770955521642749,0.19215837507083577,1.379601753458102,0.9994772812923574,1.2116864230313715,1.3419074304422678,1.6671146919434734,1.556876289317571,0.8015332741594274,1.0236861013327068,1.1664605513466462,1.7423852596242526,1.2770299693793299,1.286767606957871,0.593102950433378,1.0597098933929117,2.1531570277954106,0.979957570089961,0.9244981290679358,0.5576597985650155,0.8950479131258239,0.9354738356796521,1.7565682552326258,0.26750035048061227,1.1475231415335123,0.165589503555857,1.175542693452806,1.0585493245753514,0.6861924148911152,0.0,0.2015598789445331,0.06430882187546635,0.3776560556025145,1.3962272356680714,1.16251506152468,0.7430753209971662,1.1841602004196907,0.7110173232370137,1.9914081051332528,0.10064870473850131,0.8546560639503866,1.1515909822643182,2.215088653752052,0.5818082458871877,1.250675727037837,0.7781902245637085,1.276708359055708,1.3409995900126492,1.2495230712540577,1.185388525100808,0.9798305016748917,0.656191655506557,0.5380086546918883
young,2.089549222355674,0.3663238672012328,1.0968198557779683,0.9199131012364545,0.4314717666977769,1.1861289389955836,1.331894684355451,1.1852693212540744,1.2164917943052882,1.5871407997039635,1.058268809924835,1.1834636233794529,2.6928957618635865,1.3215323172632318,1.014560858945245,1.1127058081360668,1.2989419657720425,1.6671192275793294,1.4134399913665856,0.9687141007867454,0.915209916538996,0.6328889398523809,1.1237958740741059,2.2645493988832017,1.8338678347480342,1.2456292416804786,1.3922472663923804,0.0,1.4011656269161752,1.5129490569107686,0.0,0.8119490583892126,0.0,0.0,0.30769002643575805,0.6773201046531113,0.0,0.0,0.0,0.15028855249367842,1.3833802341492822,0.5694506108984222,0.9091553790820978,1.6527713998742186,1.0568338181141512,1.8457277736778965,0.0,1.578733688714617,2.7670394966035876,1.2211851891976255,0.7171489152368631,1.2413749618264065,0.9795237397371584,0.8457789373883302,1.105647152473051,1.0423361417289272,2.600323757451478,1.3218055236382447,1.0095660153898283,0.7072881881611824
