ICA,Group,Subjs,Timelag,Timescale
CC_7,young,11,20,-0.03935346102736283
CC_7,young,11,21,-0.0557912466889492
CC_7,young,11,22,-0.06002462140390706
CC_7,young,11,23,-0.08736938166883355
CC_7,young,11,24,-0.06856772074349043
CC_8,young,11,0,1.0
CC_8,young,11,1,-0.021432001109023248
CC_8,young,11,2,0.23049936104819152
CC_8,young,11,3,0.03476379189997527
CC_8,young,11,4,0.006302229773341757
CC_8,young,11,5,-0.027819636271527
CC_8,young,11,6,-0.1365302375306255
CC_8,young,11,7,-0.06315746363476886
CC_8,young,11,8,-0.08946957533796324
CC_8,young,11,9,-0.1271114734895426
CC_8,young,11,10,-0.04015441920086656
CC_8,young,11,11,-0.08924504371552379
CC_8,young,11,12,-0.09033448688384611
CC_8,young,11,13,-0.06532734551543938
CC_8,young,11,14,-0.06341102596203116
CC_8,young,11,15,-0.05526284071942866
CC_8,young,11,16,0.029971012930244945
CC_8,young,11,17,-0.0063207755823970115
CC_8,young,11,18,-0.03270933569604487
CC_8,young,11,19,0.016942680590795466
CC_8,young,11,20,0.02865040447955179
CC_8,young,11,21,0.04529488405831238
CC_8,young,11,22,-0.03676629752448861
CC_8,young,11,23,0.0031541621195757146
CC_8,young,11,24,-0.0644140831721125
CC_9,young,11,0,1.0
CC_9,young,11,1,0.5110754641678618
CC_9,young,11,2,0.2686952000060117
CC_9,young,11,3,0.18511990290256772
CC_9,young,11,4,0.0912658401942671
CC_9,young,11,5,0.051297026704117024
CC_9,young,11,6,0.11506001727262805
CC_9,young,11,7,0.06966711332023136
CC_9,young,11,8,0.05327010026682559
CC_9,young,11,9,-0.0019994922078432585
CC_9,young,11,10,-0.10155166837975092
CC_9,young,11,11,-0.13185451113864388
CC_9,young,11,12,-0.07974247540952342
CC_9,young,11,13,-0.1090558507437661
CC_9,young,11,14,-0.05252752599362986
CC_9,young,11,15,0.00913384725841864
CC_9,young,11,16,-0.01409386407849501
CC_9,young,11,17,0.006259047287591771
CC_9,young,11,18,0.013871402687731712
CC_9,young,11,19,-0.006974064487894888
CC_9,young,11,20,-0.005743349420360447
CC_9,young,11,21,-0.012385725921378193
CC_9,young,11,22,-0.008447906144318305
CC_9,young,11,23,0.03390563152925777
CC_9,young,11,24,0.07782839591247458
CC_10,young,11,0,1.0
CC_10,young,11,1,0.5572451711385418
CC_10,young,11,2,0.31325391189172386
CC_10,young,11,3,0.208868441857375
CC_10,young,11,4,0.12798234394813335
CC_10,young,11,5,0.048199383151539515
CC_10,young,11,6,0.031113297170819953
CC_10,young,11,7,0.06589434406798725
CC_10,young,11,8,0.050354412298414024
CC_10,young,11,9,-0.014829790103410899
CC_10,young,11,10,-0.022029289194742206
CC_10,young,11,11,-0.09218198868519835
CC_10,young,11,12,-0.1381967497989087
CC_10,young,11,13,-0.17273804535294845
CC_10,young,11,14,-0.1806248957068393
CC_10,young,11,15,-0.0800252941669064
CC_10,young,11,16,-0.008248595659032913
CC_10,young,11,17,-0.06468815495810919
CC_10,young,11,18,-0.026203479608102206
CC_10,young,11,19,0.030125493871115
CC_10,young,11,20,-0.013041773406708985
CC_10,young,11,21,-0.01129714122162198
CC_10,young,11,22,-0.004079130246308824
CC_10,young,11,23,0.04249168844061658
CC_10,young,11,24,0.04964914547354499
CC_11,young,11,0,1.0
CC_11,young,11,1,0.5726690210461662
CC_11,young,11,2,0.1880528088511494
CC_11,young,11,3,0.05076575371796877
CC_11,young,11,4,-0.025532223342188035
CC_11,young,11,5,-0.04024564935109739
CC_11,young,11,6,-0.07432190573805365
CC_11,young,11,7,-0.08743741703684062
CC_11,young,11,8,-0.050571723089266926
CC_11,young,11,9,-0.04852426775698569
CC_11,young,11,10,-0.09164307471577103
CC_11,young,11,11,-0.08736962397763336
CC_11,young,11,12,-0.06870081083236383
CC_11,young,11,13,-0.05757162907747342
CC_11,young,11,14,-0.014664599343077398
CC_11,young,11,15,-0.014488770045647173
CC_11,young,11,16,0.03497075092944498
CC_11,young,11,17,0.024296344503006818
CC_11,young,11,18,-0.03927091017623917
CC_11,young,11,19,-0.06575281262312947
CC_11,young,11,20,-0.03255849732643473
CC_11,young,11,21,0.01188196486940676
CC_11,young,11,22,-0.012721993463838005
CC_11,young,11,23,-0.012216963667081228
CC_11,young,11,24,0.020098085867270143
CC_12,young,11,0,1.0
CC_12,young,11,1,0.3310322530398971
CC_12,young,11,2,0.1307858276962119
CC_12,young,11,3,0.14629020359130007
CC_12,young,11,4,-0.06795161333875623
CC_12,young,11,5,-0.019942870974294882
CC_12,young,11,6,0.015301291600224807
CC_12,young,11,7,-0.04174092739734085
CC_12,young,11,8,-0.030257940942953733
CC_12,young,11,9,-0.007286662001438644
CC_12,young,11,10,-0.0916617151859644
CC_12,young,11,11,-0.07173040471343384
CC_12,young,11,12,-0.06979510717765018
CC_12,young,11,13,-0.11329282192411819
CC_12,young,11,14,-0.07732071919363041
CC_12,young,11,15,0.008300303164263513
CC_12,young,11,16,0.011905156385170751
CC_12,young,11,17,-0.06056717117052699
CC_12,young,11,18,-0.14237611376968837
CC_12,young,11,19,-0.10652952426928923
CC_12,young,11,20,-0.001439885430981285
CC_12,young,11,21,0.11157345435727502
CC_12,young,11,22,-0.025539126197729054
CC_12,young,11,23,-0.007763429188856713
CC_12,young,11,24,0.0007117056027219343
CC_13,young,11,0,1.0
CC_13,young,11,1,0.4289864961724528
CC_13,young,11,2,0.09016384180598423
CC_13,young,11,3,-0.0324679794334115
CC_13,young,11,4,-0.06801016768411633
CC_13,young,11,5,0.002837836961409185
CC_13,young,11,6,0.05722463151919429
CC_13,young,11,7,0.08689216159557214
CC_13,young,11,8,0.008247177098354848
CC_13,young,11,9,-0.02061403591670782
CC_13,young,11,10,-0.01309617661620261
CC_13,young,11,11,-0.054669250976443054
CC_13,young,11,12,-0.02393527835189589
CC_13,young,11,13,-0.0004442646353665605
CC_13,young,11,14,0.07377548311524734
CC_13,young,11,15,0.1025866784305286
CC_13,young,11,16,0.02397163288279554
CC_13,young,11,17,-0.060938939675908355
CC_13,young,11,18,-0.11767390401928166
CC_13,young,11,19,-0.06286411465315424
CC_13,young,11,20,-0.07989759125164962
CC_13,young,11,21,-0.05253415726467477
CC_13,young,11,22,-0.07391338934845612
CC_13,young,11,23,-0.11024349913461216
CC_13,young,11,24,-0.11982024935966117
CC_14,young,11,0,1.0
CC_14,young,11,1,0.2963978328043699
CC_14,young,11,2,0.18445923567846462
CC_14,young,11,3,0.06769507714697635
CC_14,young,11,4,-0.017794886142977376
CC_14,young,11,5,-0.04051308743099335
CC_14,young,11,6,0.02466413293511839
CC_14,young,11,7,0.09644178824006286
CC_14,young,11,8,0.08367613775594798
CC_14,young,11,9,0.03428764182535561
CC_14,young,11,10,-0.029363953867540305
CC_14,young,11,11,-0.08040036126002426
CC_14,young,11,12,-0.09243786528804351
CC_14,young,11,13,-0.04670915779134947
CC_14,young,11,14,0.008557419846415297
CC_14,young,11,15,0.015025403719416977
CC_14,young,11,16,0.02805985899043527
CC_14,young,11,17,0.019253347631583713
CC_14,young,11,18,-0.10265960854146894
CC_14,young,11,19,-0.07892519420239517
CC_14,young,11,20,-0.10778371148036191
CC_14,young,11,21,-0.07609218668710127
CC_14,young,11,22,-0.04691347319241093
CC_14,young,11,23,-0.033544527682743006
CC_14,young,11,24,0.014951766529655465
CC_15,young,11,0,1.0
CC_15,young,11,1,0.35897828245593283
CC_15,young,11,2,0.08180112512665569
CC_15,young,11,3,-0.05812544077415798
CC_15,young,11,4,-0.0882770929773517
CC_15,young,11,5,0.024521933134289135
CC_15,young,11,6,0.012154099778899042
CC_15,young,11,7,0.07295979412839822
CC_15,young,11,8,0.04528845035523154
CC_15,young,11,9,-0.03278873989005965
CC_15,young,11,10,-0.09341022411230676
CC_15,young,11,11,-0.05610720508790174
CC_15,young,11,12,0.017177377888764285
CC_15,young,11,13,0.004517012788051328
CC_15,young,11,14,-0.01957198744393595
CC_15,young,11,15,-0.09912641160521725
CC_15,young,11,16,-0.03678659245505075
CC_15,young,11,17,-0.04405614752312728
CC_15,young,11,18,-0.0003075351819903645
CC_15,young,11,19,0.06339404043943385
CC_15,young,11,20,0.05497635987980988
CC_15,young,11,21,0.0063299587092077204
CC_15,young,11,22,-0.07757531077880085
CC_15,young,11,23,0.02994195666693516
CC_15,young,11,24,-0.0009450098948567166
CC_16,young,11,0,1.0
CC_16,young,11,1,0.4670102284476874
CC_16,young,11,2,0.25323104837512833
CC_16,young,11,3,0.076629564328886
CC_16,young,11,4,-0.0078002384750542105
CC_16,young,11,5,0.002362268212896038
CC_16,young,11,6,0.02354867410477042
CC_16,young,11,7,0.02101010169405094
CC_16,young,11,8,-0.041736232146885356
CC_16,young,11,9,-0.07464890561830904
CC_16,young,11,10,-0.08295666915840247
CC_16,young,11,11,-0.057863805062148214
CC_16,young,11,12,-0.11168794551188839
CC_16,young,11,13,-0.06454008606149246
CC_16,young,11,14,0.013027710064998997
CC_16,young,11,15,-0.000397513881314833
CC_16,young,11,16,0.010751585843029564
CC_16,young,11,17,-0.0070834257460349785
CC_16,young,11,18,0.008349208088374853
CC_16,young,11,19,-0.0034437577120335163
CC_16,young,11,20,-0.009126224662442827
CC_16,young,11,21,0.00917312543525767
CC_16,young,11,22,0.04291722358195612
CC_16,young,11,23,-0.011442081443620838
CC_16,young,11,24,-0.04340725157426873
CC_17,young,11,0,1.0
CC_17,young,11,1,0.30064144326626824
CC_17,young,11,2,0.18378532268771888
CC_17,young,11,3,0.118706020058258
CC_17,young,11,4,-0.026471812050705437
CC_17,young,11,5,-0.06879062316154073
CC_17,young,11,6,-0.043726696072424784
CC_17,young,11,7,-0.09412708501731024
CC_17,young,11,8,-0.068219609174026
CC_17,young,11,9,-0.1041554550162822
CC_17,young,11,10,-0.19227873591332148
CC_17,young,11,11,-0.17490291851701414
CC_17,young,11,12,-0.23858712689519293
CC_17,young,11,13,-0.1470783050041927
CC_17,young,11,14,-0.058614862211533045
CC_17,young,11,15,-0.07831557272307246
CC_17,young,11,16,-0.012393434382517134
CC_17,young,11,17,0.05086075173307427
CC_17,young,11,18,0.012369006293375506
CC_17,young,11,19,0.06910608754952811
CC_17,young,11,20,0.03670208644766205
CC_17,young,11,21,0.08268987840600975
CC_17,young,11,22,0.11824836294192369
CC_17,young,11,23,0.12425638141147956
CC_17,young,11,24,0.026145301058757713
CC_18,young,11,0,1.0
CC_18,young,11,1,0.7874811330421972
CC_18,young,11,2,0.6491882175760701
CC_18,young,11,3,0.4912123486220205
CC_18,young,11,4,0.34089535623092954
CC_18,young,11,5,0.2168220732575467
CC_18,young,11,6,0.13096094038412726
CC_18,young,11,7,0.0553803609236713
CC_18,young,11,8,-0.03493213460858837
CC_18,young,11,9,-0.0707277874878755
CC_18,young,11,10,-0.10790633324394985
CC_18,young,11,11,-0.11882234954452549
CC_18,young,11,12,-0.10191311810794708
CC_18,young,11,13,-0.07601094951222681
CC_18,young,11,14,-0.08652351257764368
CC_18,young,11,15,-0.12887055483143267
CC_18,young,11,16,-0.13150740376704897
CC_18,young,11,17,-0.16587173008610026
CC_18,young,11,18,-0.17005887126260627
CC_18,young,11,19,-0.15605903877031319
CC_18,young,11,20,-0.16575677931248384
CC_18,young,11,21,-0.16435213678701738
CC_18,young,11,22,-0.16482383476367718
CC_18,young,11,23,-0.17043927207258627
CC_18,young,11,24,-0.15456966337800415
AUD_1,young,11,0,1.0
AUD_1,young,11,1,0.19461202463346558
AUD_1,young,11,2,0.1917683584522246
AUD_1,young,11,3,0.2157694940937133
AUD_1,young,11,4,-0.0625372291583173
AUD_1,young,11,5,-0.019655129452278777
AUD_1,young,11,6,-0.04433191262057176
AUD_1,young,11,7,-0.041475266774556825
AUD_1,young,11,8,-0.1380325782392159
AUD_1,young,11,9,-0.11467786130691508
AUD_1,young,11,10,-0.06342029948903771
AUD_1,young,11,11,-0.0843877123127033
AUD_1,young,11,12,-0.033341005200572926
AUD_1,young,11,13,-0.04231566403563742
AUD_1,young,11,14,-0.09008597788606887
AUD_1,young,11,15,0.010496943346606783
AUD_1,young,11,16,-0.049264564235544324
AUD_1,young,11,17,-0.03967627792974647
AUD_1,young,11,18,-0.080495681889306
AUD_1,young,11,19,-0.09963950972884925
AUD_1,young,11,20,-0.09925019841665382
AUD_1,young,11,21,-0.05266455022209011
AUD_1,young,11,22,-0.08164664132183909
AUD_1,young,11,23,-0.0017603043978224916
AUD_1,young,11,24,-0.0208684326223762
AUD_2,young,11,0,1.0
AUD_2,young,11,1,0.5585512070499201
AUD_2,young,11,2,0.40203608761038767
AUD_2,young,11,3,0.17361538258753484
AUD_2,young,11,4,0.0376648604244501
AUD_2,young,11,5,-0.09134675048155919
AUD_2,young,11,6,-0.14666501977647825
AUD_2,young,11,7,-0.2301938680586524
AUD_2,young,11,8,-0.29366295278462634
AUD_2,young,11,9,-0.28806157483102685
AUD_2,young,11,10,-0.22215064987675148
AUD_2,young,11,11,-0.178214023940363
AUD_2,young,11,12,-0.13622057960891382
AUD_2,young,11,13,-0.13647198392197402
AUD_2,young,11,14,-0.05705251552389023
AUD_2,young,11,15,-0.031008676363192145
AUD_2,young,11,16,-0.005059611153549038
AUD_2,young,11,17,-0.0016006908314543506
AUD_2,young,11,18,-0.01780137150451131
AUD_2,young,11,19,0.022463512211285282
AUD_2,young,11,20,0.013547809115311187
AUD_2,young,11,21,0.06091961966621286
AUD_2,young,11,22,-0.0011655215194964958
AUD_2,young,11,23,-0.00010853926983755094
AUD_2,young,11,24,-0.06001884478401076
AUD_3,young,11,0,1.0
AUD_3,young,11,1,0.35048451134742103
AUD_3,young,11,2,0.25264668642424615
AUD_3,young,11,3,0.11128860743166573
AUD_3,young,11,4,0.08842328293170693
AUD_3,young,11,5,0.010238742904862406
AUD_3,young,11,6,-0.0460539825730448
AUD_3,young,11,7,0.05412666987029375
AUD_3,young,11,8,-0.0030131681021303923
AUD_3,young,11,9,-0.08467964293405063
AUD_3,young,11,10,-0.060375991184058043
AUD_3,young,11,11,-0.02391505902428595
AUD_3,young,11,12,0.006898425062709895
AUD_3,young,11,13,0.01529117356442047
AUD_3,young,11,14,0.05262378946387874
AUD_3,young,11,15,-0.006002871242376025
AUD_3,young,11,16,-0.041201759183767034
AUD_3,young,11,17,-0.033518676916754954
AUD_3,young,11,18,-0.07944448042857861
AUD_3,young,11,19,0.020515540683846416
AUD_3,young,11,20,-0.01872135793563861
AUD_3,young,11,21,0.057796804373554944
AUD_3,young,11,22,-0.05290643942967067
AUD_3,young,11,23,-0.052254238894526926
AUD_3,young,11,24,-0.08120434446846408
AUD_4,young,11,0,1.0
AUD_4,young,11,1,0.8387993092447432
AUD_4,young,11,2,0.5813996411311596
AUD_4,young,11,3,0.336220643554044
AUD_4,young,11,4,0.14968053802703876
AUD_4,young,11,5,0.042008320572933286
AUD_4,young,11,6,-0.0014251571915613324
AUD_4,young,11,7,-0.009081004324916491
AUD_4,young,11,8,-0.01789503449150079
AUD_4,young,11,9,-0.025753626515650517
AUD_4,young,11,10,-0.04827936153906244
AUD_4,young,11,11,-0.07609249818521169
AUD_4,young,11,12,-0.08810853831297344
AUD_4,young,11,13,-0.09544295659683211
AUD_4,young,11,14,-0.09279180443908232
AUD_4,young,11,15,-0.0980625870299501
AUD_4,young,11,16,-0.1250908939477841
AUD_4,young,11,17,-0.1880273300667295
AUD_4,young,11,18,-0.2446842081343477
AUD_4,young,11,19,-0.27110378124936346
AUD_4,young,11,20,-0.2610298358566783
AUD_4,young,11,21,-0.2182511365290598
AUD_4,young,11,22,-0.16369635117217618
AUD_4,young,11,23,-0.1243459707059199
AUD_4,young,11,24,-0.08499219492377776
AUD_5,young,11,0,1.0
AUD_5,young,11,1,0.5696799925560548
AUD_5,young,11,2,0.2644443561345392
AUD_5,young,11,3,0.06202636118449822
AUD_5,young,11,4,-0.038757266008611596
AUD_5,young,11,5,-0.09015246250037937
AUD_5,young,11,6,-0.008532170911839157
AUD_5,young,11,7,0.07133236315356697
AUD_5,young,11,8,0.07610403401174733
AUD_5,young,11,9,-0.04477259953099416
AUD_5,young,11,10,-0.15490597945472687
AUD_5,young,11,11,-0.15878609227646465
AUD_5,young,11,12,-0.16198353220649409
AUD_5,young,11,13,-0.14562893862287676
AUD_5,young,11,14,-0.10462737994869485
AUD_5,young,11,15,-0.03508713659527039
AUD_5,young,11,16,-0.020152546493210726
AUD_5,young,11,17,-0.04219386123653909
AUD_5,young,11,18,-0.08195155526277863
AUD_5,young,11,19,-0.07639583065618323
AUD_5,young,11,20,-0.11085668279224513
AUD_5,young,11,21,-0.05079976548687128
AUD_5,young,11,22,0.043074622885262315
AUD_5,young,11,23,0.14293700654105668
AUD_5,young,11,24,0.18908691353020224
AUD_6,young,11,0,1.0
AUD_6,young,11,1,0.3895411510953606
AUD_6,young,11,2,0.22660756768813992
AUD_6,young,11,3,0.30582026509089166
AUD_6,young,11,4,0.17897430371524156
AUD_6,young,11,5,0.13257992433486365
AUD_6,young,11,6,0.1331271669523526
AUD_6,young,11,7,0.09675046537786589
AUD_6,young,11,8,0.06394494205518378
AUD_6,young,11,9,0.043201614646767875
AUD_6,young,11,10,-0.014336361961184945
AUD_6,young,11,11,-0.02849048402396414
AUD_6,young,11,12,-0.008576084366806777
AUD_6,young,11,13,-0.09863187815613647
AUD_6,young,11,14,-0.1008074444063966
AUD_6,young,11,15,-0.0251005648385029
AUD_6,young,11,16,-0.06777752785278526
AUD_6,young,11,17,-0.06672271222592971
AUD_6,young,11,18,-0.060202728810998134
AUD_6,young,11,19,-0.02933799485829478
AUD_6,young,11,20,-0.03227979932273786
AUD_6,young,11,21,-0.12127485609409745
AUD_6,young,11,22,-0.05912257038450777
AUD_6,young,11,23,-0.05710549800678928
AUD_6,young,11,24,-0.05302693559727119
DMN_1,young,12,0,1.0
DMN_1,young,12,1,0.6209774315929114
DMN_1,young,12,2,0.3197218384264926
DMN_1,young,12,3,0.1948848330696515
DMN_1,young,12,4,0.11057211792477445
DMN_1,young,12,5,0.016378881811283722
DMN_1,young,12,6,-0.08213099321610753
DMN_1,young,12,7,-0.19841545599622504
DMN_1,young,12,8,-0.30229828807272235
DMN_1,young,12,9,-0.29160203435753
DMN_1,young,12,10,-0.28501563673056046
DMN_1,young,12,11,-0.2582915592568878
DMN_1,young,12,12,-0.22815201670054075
DMN_1,young,12,13,-0.13589018462830393
DMN_1,young,12,14,-0.12769895822177435
DMN_1,young,12,15,-0.10875348099311759
DMN_1,young,12,16,-0.05253293334075378
DMN_1,young,12,17,0.023912203236769906
DMN_1,young,12,18,0.1219415967644383
DMN_1,young,12,19,0.21234132772748657
DMN_1,young,12,20,0.19397440061041543
DMN_1,young,12,21,0.16240499007263134
DMN_1,young,12,22,0.1505840271089072
DMN_1,young,12,23,0.10125638412637646
DMN_1,young,12,24,0.021975354495250666
DMN_2,young,12,0,1.0
DMN_2,young,12,1,0.6624361935289914
DMN_2,young,12,2,0.2578847071326911
DMN_2,young,12,3,0.03252743613366588
DMN_2,young,12,4,-0.05680342651651931
DMN_2,young,12,5,-0.09681132002691113
DMN_2,young,12,6,-0.07757525035012491
DMN_2,young,12,7,-0.04470679009567332
DMN_2,young,12,8,-0.05541120122650994
DMN_2,young,12,9,-0.08576465962974927
DMN_2,young,12,10,-0.10343266542130872
DMN_2,young,12,11,-0.13576833735160637
DMN_2,young,12,12,-0.16895981155782053
DMN_2,young,12,13,-0.15279677716263199
DMN_2,young,12,14,-0.15326195062356518
DMN_2,young,12,15,-0.13477666493106608
DMN_2,young,12,16,-0.11982987674618652
DMN_2,young,12,17,-0.07401068374887271
DMN_2,young,12,18,-0.01730138164782616
DMN_2,young,12,19,0.007110035040428809
DMN_2,young,12,20,0.007615556813790704
DMN_2,young,12,21,-0.020566649648198623
DMN_2,young,12,22,-0.060043120457034055
DMN_2,young,12,23,-0.08883909837252314
DMN_2,young,12,24,-0.12210720059998972
DMN_3,young,12,0,1.0
DMN_3,young,12,1,0.746683552918898
DMN_3,young,12,2,0.42135875935530426
DMN_3,young,12,3,0.2335739696327966
DMN_3,young,12,4,0.09719145507108844
DMN_3,young,12,5,-0.010666226240169451
DMN_3,young,12,6,-0.10369877512121457
DMN_3,young,12,7,-0.1529957205924805
DMN_3,young,12,8,-0.16390337433880375
DMN_3,young,12,9,-0.1737025567121234
DMN_3,young,12,10,-0.1754819117564149
DMN_3,young,12,11,-0.15901617641142157
DMN_3,young,12,12,-0.14171124987562944
DMN_3,young,12,13,-0.15911855441357312
DMN_3,young,12,14,-0.17015041536491401
DMN_3,young,12,15,-0.14110359395931577
DMN_3,young,12,16,-0.11315812707702337
DMN_3,young,12,17,-0.0732771132689852
DMN_3,young,12,18,-0.07018444506053224
DMN_3,young,12,19,-0.09488023321008059
DMN_3,young,12,20,-0.09748467864858147
DMN_3,young,12,21,-0.08507439785043497
DMN_3,young,12,22,-0.044005482525360406
DMN_3,young,12,23,-0.013317112480249086
DMN_3,young,12,24,-0.042495054476980224
DMN_4,young,12,0,1.0
DMN_4,young,12,1,0.42081998435877344
DMN_4,young,12,2,0.1299218499512077
DMN_4,young,12,3,0.14816659846225153
DMN_4,young,12,4,-0.012122792675334842
DMN_4,young,12,5,0.036572938245221225
DMN_4,young,12,6,0.04466465661053242
DMN_4,young,12,7,-0.0914034899690504
DMN_4,young,12,8,-0.09672096421123544
DMN_4,young,12,9,-0.06565610507396742
DMN_4,young,12,10,-0.05662793725001342
DMN_4,young,12,11,-0.08530710631738996
DMN_4,young,12,12,-0.12109420027514492
DMN_4,young,12,13,-0.12369615382493902
DMN_4,young,12,14,-0.17561363540348918
DMN_4,young,12,15,-0.14409939106482916
DMN_4,young,12,16,-0.0664288741777925
DMN_4,young,12,17,-0.04656780393158329
DMN_4,young,12,18,-0.06908241934312119
DMN_4,young,12,19,-0.10472587913959068
DMN_4,young,12,20,-0.14159771849344324
DMN_4,young,12,21,-0.06739535711734045
DMN_4,young,12,22,-0.020304977271299176
DMN_4,young,12,23,-0.0331542722050914
DMN_4,young,12,24,-0.02801305632725111
DMN_5,young,12,0,1.0
DMN_5,young,12,1,0.6700772683367127
DMN_5,young,12,2,0.3056722823906321
DMN_5,young,12,3,0.1068398286826722
DMN_5,young,12,4,-0.01677139841113822
DMN_5,young,12,5,-0.05347704943081957
DMN_5,young,12,6,-0.10697255747841851
DMN_5,young,12,7,-0.16658793893817586
DMN_5,young,12,8,-0.19269535137211175
DMN_5,young,12,9,-0.16692651115782012
DMN_5,young,12,10,-0.11292409553503996
DMN_5,young,12,11,-0.10927704924726052
DMN_5,young,12,12,-0.1343154825313174
DMN_5,young,12,13,-0.14717428066941682
DMN_5,young,12,14,-0.15059756189836032
DMN_5,young,12,15,-0.07956009600976059
DMN_5,young,12,16,-0.001349619567840432
DMN_5,young,12,17,-0.010320606777869178
DMN_5,young,12,18,-0.04795522386171153
DMN_5,young,12,19,-0.08980918792355781
DMN_5,young,12,20,-0.0929172498678248
DMN_5,young,12,21,-0.06903366083492725
DMN_5,young,12,22,-0.033473889200101185
DMN_5,young,12,23,-0.029339822519866762
DMN_5,young,12,24,-0.01930909838050615
DMN_6,young,12,0,1.0
DMN_6,young,12,1,0.6547971624678176
DMN_6,young,12,2,0.3166958925102915
DMN_6,young,12,3,0.19144486843619096
DMN_6,young,12,4,0.04252868485343716
DMN_6,young,12,5,-0.075908856695471
DMN_6,young,12,6,-0.17738383468130772
DMN_6,young,12,7,-0.22795403933453084
DMN_6,young,12,8,-0.21144484342509812
DMN_6,young,12,9,-0.21360777886796123
DMN_6,young,12,10,-0.17990169489820612
DMN_6,young,12,11,-0.1500762613543614
DMN_6,young,12,12,-0.12072100752086093
DMN_6,young,12,13,-0.038527744012828886
DMN_6,young,12,14,-0.014625711683331669
DMN_6,young,12,15,-0.00011687398635224126
DMN_6,young,12,16,0.03208088110010047
DMN_6,young,12,17,0.0049499271312122535
DMN_6,young,12,18,-0.02685142199062249
DMN_6,young,12,19,-0.02524613862400797
DMN_6,young,12,20,-0.02426189527549382
DMN_6,young,12,21,0.002895064260445277
DMN_6,young,12,22,0.03425950640786447
DMN_6,young,12,23,0.04758067982390535
DMN_6,young,12,24,0.049399074945484685
DMN_7,young,12,0,1.0
DMN_7,young,12,1,-0.21185981489829608
DMN_7,young,12,2,-0.0933883853495124
DMN_7,young,12,3,0.35464411296830095
DMN_7,young,12,4,-0.19320069802931725
DMN_7,young,12,5,0.10048370113893827
DMN_7,young,12,6,-0.05093652575144296
DMN_7,young,12,7,-0.07431294438885835
DMN_7,young,12,8,0.12033323485796976
DMN_7,young,12,9,-0.1967356281649765
DMN_7,young,12,10,-0.01333728695696774
DMN_7,young,12,11,0.10198810107983769
DMN_7,young,12,12,-0.14056726214914556
DMN_7,young,12,13,0.03210055455467336
DMN_7,young,12,14,-0.024056010544626884
DMN_7,young,12,15,-0.05370003622888832
DMN_7,young,12,16,0.06171833386390017
DMN_7,young,12,17,-0.06930518683179637
DMN_7,young,12,18,0.009034845974537926
DMN_7,young,12,19,0.011670245705099723
DMN_7,young,12,20,-0.07494087352900596
DMN_7,young,12,21,0.044246252120208766
DMN_7,young,12,22,-0.008898199304090285
DMN_7,young,12,23,-0.0364068801982791
DMN_7,young,12,24,0.10947823589689779
DMN_8,young,12,0,1.0
DMN_8,young,12,1,0.5552556698106109
DMN_8,young,12,2,0.15362813950644236
DMN_8,young,12,3,0.02638435217053547
DMN_8,young,12,4,0.0007729235610953824
DMN_8,young,12,5,-0.02879884909327415
DMN_8,young,12,6,-0.08808578160808007
DMN_8,young,12,7,-0.10438618612135882
DMN_8,young,12,8,-0.04547414136835878
DMN_8,young,12,9,-0.014889497459782885
DMN_8,young,12,10,-0.05768406669728455
DMN_8,young,12,11,-0.09803920634231132
DMN_8,young,12,12,-0.10905455730292149
DMN_8,young,12,13,-0.08336686632755355
DMN_8,young,12,14,-0.06085956256100712
DMN_8,young,12,15,-0.06765182012779775
DMN_8,young,12,16,-0.07594176481261959
DMN_8,young,12,17,0.012252503988725667
DMN_8,young,12,18,0.07278115350908784
DMN_8,young,12,19,0.018388659093820967
DMN_8,young,12,20,-0.1042491140082273
DMN_8,young,12,21,-0.19726155582892443
DMN_8,young,12,22,-0.15776490331877574
DMN_8,young,12,23,-0.07228379735313877
DMN_8,young,12,24,-0.05566280621150529
DMN_9,young,12,0,1.0
DMN_9,young,12,1,0.3779328268532682
DMN_9,young,12,2,0.10708382406054191
DMN_9,young,12,3,0.04289299579968002
DMN_9,young,12,4,-0.14804040061875876
DMN_9,young,12,5,-0.04928336372656124
DMN_9,young,12,6,-0.10557928845321929
DMN_9,young,12,7,-0.07426479942613587
DMN_9,young,12,8,0.034829784923999414
DMN_9,young,12,9,-0.11157825894487802
DMN_9,young,12,10,-0.13278839646076146
DMN_9,young,12,11,-0.20325784788262696
DMN_9,young,12,12,-0.19815818877420563
DMN_9,young,12,13,-0.07400517894787809
DMN_9,young,12,14,-0.004996931623629531
DMN_9,young,12,15,-0.00048192115963298333
DMN_9,young,12,16,0.07714381153519685
DMN_9,young,12,17,0.04338456574209217
DMN_9,young,12,18,-0.014017029462153325
DMN_9,young,12,19,-0.1304168989358809
DMN_9,young,12,20,-0.19089912368968148
DMN_9,young,12,21,-0.0932009583984394
DMN_9,young,12,22,0.025777132054506432
DMN_9,young,12,23,0.03481263536439145
DMN_9,young,12,24,0.1350980298210674
DMN_10,young,12,0,1.0
DMN_10,young,12,1,0.5251922471995178
DMN_10,young,12,2,0.3518409385525587
DMN_10,young,12,3,0.28061981378538736
DMN_10,young,12,4,0.0521690599295937
DMN_10,young,12,5,0.07476622350346067
DMN_10,young,12,6,-0.02622940690328609
DMN_10,young,12,7,-0.03876326190244639
DMN_10,young,12,8,0.007579133802288533
DMN_10,young,12,9,-0.10595835379484819
