Group,ICA,GMV
Younger,SC_6,0.41064863132708
Younger,SC_7,0.444617414113247
Younger,CC_1,0.30310543062108936
Younger,CC_2,0.5166113060532194
Younger,CC_3,0.09462146810961491
Younger,CC_4,0.41338707280881476
Younger,CC_5,0.3676719737775398
Younger,CC_6,0.0
Younger,CC_7,0.45043252543969586
Younger,CC_8,0.34319836036725476
Younger,CC_9,0.4198293595603018
Younger,CC_10,0.3407635779091806
Younger,CC_11,0.41280746008410596
Younger,CC_12,0.16756478742216574
Younger,CC_13,0.3883981099634459
Younger,CC_14,0.2544665259845329
Younger,CC_15,0.24601441937865634
Younger,CC_16,0.2247284905928554
Younger,CC_17,0.3386711324706222
Younger,CC_18,0.13592675125057047
Younger,AUD_1,0.35877571593631397
Younger,AUD_2,0.3379400544094317
Younger,AUD_3,0.37731702851526666
Younger,AUD_4,0.4339241457707954
Younger,AUD_5,0.45089755726583075
Younger,AUD_6,0.5005931050488444
Younger,DMN_1,0.6003941261407101
Younger,DMN_2,1.5980120271351415e-06
Younger,DMN_3,0.09725767215996077
Younger,DMN_4,0.3268981864958098
Younger,DMN_5,0.4870690676299008
Younger,DMN_6,0.6001761320865515
Younger,DMN_7,0.35052624344825745
Younger,DMN_8,0.5240536566936609
Younger,DMN_9,0.6156064867973328
Younger,DMN_10,0.5683784268119119
Younger,DMN_11,0.14907671601483316
Younger,SMN_1,0.3805460604754361
Younger,SMN_2,0.34470280101805023
Younger,SMN_3,0.457392928275195
Younger,SMN_4,0.2736665520704154
Younger,SMN_5,0.4080875687526934
Younger,SMN_6,0.38704617005406006
Younger,VIS_1,0.3302010993162791
Younger,VIS_2,0.47790365598418494
Younger,VIS_3,0.5270272999098806
Younger,VIS_4,0.5071356612624545
Younger,VIS_5,0.5528888928167748
Younger,VIS_6,0.3524273227561604
Younger,VIS_7,0.678745484713352
Younger,VIS_8,0.6632377505302429
Younger,VIS_9,0.48755504326386884
Younger,VIS_10,0.5455112556616465
Younger,VIS_11,0.49558701840313996
Younger,VIS_12,0.36139194441564154
Younger,SC_1,0.000383255285807095
Younger,SC_2,0.4394988968516841
Younger,SC_3,0.0031613093548609563
Younger,SC_4,0.3859172057021748
Younger,SC_5,0.5063831905523936
Younger,SC_6,0.4960205067287792
Younger,SC_7,0.5302532071417029
Younger,CC_1,0.4141136525255261
Younger,CC_2,0.4878940112663038
Younger,CC_3,0.1364356983791698
Younger,CC_4,0.49036369450164563
Younger,CC_5,0.43783834395986615
Younger,CC_6,0.0
Younger,CC_7,0.3525844658866073
Younger,CC_8,0.3447122528697505
Younger,CC_9,0.48231927102262323
Younger,CC_10,0.5323049570574905
Younger,CC_11,0.4598424064390587
Younger,CC_12,0.18727861435124368
Younger,CC_13,0.3290614133531397
Younger,CC_14,0.2849733274091374
Younger,CC_15,0.287831497463313
Younger,CC_16,0.26735313507643615
Younger,CC_17,0.3938899758187207
Younger,CC_18,0.1780065264214169
Younger,AUD_1,0.4466234707471096
Younger,AUD_2,0.43556236949833954
Younger,AUD_3,0.5437891718113061
Younger,AUD_4,0.5232615561196299
Younger,AUD_5,0.512758709264524
Younger,AUD_6,0.48599947401971527
Younger,DMN_1,0.4783221718036767
Younger,DMN_2,8.75272721775647e-07
Younger,DMN_3,0.08522767618750081
Younger,DMN_4,0.31637773188677704
Younger,DMN_5,0.4148414423971465
Younger,DMN_6,0.38934785669500177
Younger,DMN_7,0.3000791118000493
Younger,DMN_8,0.33716106234174786
Younger,DMN_9,0.4411662455761071
Younger,DMN_10,0.3903460412314444
Younger,DMN_11,0.11652430056622534
Younger,SMN_1,0.22352543428088678
Younger,SMN_2,0.34993576100378326
Younger,SMN_3,0.26710342773885437
Younger,SMN_4,0.22260860105355582
Younger,SMN_5,0.3007770284558787
Younger,SMN_6,0.3410449353131381
Younger,VIS_1,0.2775871342781818
Younger,VIS_2,0.3966000062046629
Younger,VIS_3,0.3347321233966134
Younger,VIS_4,0.3178901378855561
Younger,VIS_5,0.38937499306418677
Younger,VIS_6,0.3611689200907042
Younger,VIS_7,0.533248430851734
Younger,VIS_8,0.47497808210777515
Younger,VIS_9,0.41430643471804535
Younger,VIS_10,0.3585295352068814
Younger,VIS_11,0.34823695637963037
Younger,VIS_12,0.2826915053707181
Younger,SC_1,0.0001545361688344697
Younger,SC_2,0.28624608841809357
Younger,SC_3,0.0024267743084981867
Younger,SC_4,0.3740112113230156
Younger,SC_5,0.4358887518897201
Younger,SC_6,0.4150265906796311
Younger,SC_7,0.37809536764116
Younger,CC_1,0.3188277284304301
Younger,CC_2,0.36086722124706616
Younger,CC_3,0.11437920413234016
Younger,CC_4,0.41407861312230426
Younger,CC_5,0.29568952322006226
Younger,CC_6,0.0
Younger,CC_7,0.4024622548710216
Younger,CC_8,0.3526584347992232
Younger,CC_9,0.38128323807860864
Younger,CC_10,0.34404014999216254
Younger,CC_11,0.4026834919597163
Younger,CC_12,0.13676769026752675
Younger,CC_13,0.2728513212818088
Younger,CC_14,0.23180408188790985
Younger,CC_15,0.20525923010074731
Younger,CC_16,0.21226305175911298
Younger,CC_17,0.3081126104701649
Younger,CC_18,0.14159258996898477
Younger,AUD_1,0.3207979193239501
Younger,AUD_2,0.2690651967669978
Younger,AUD_3,0.3606065195618254
Younger,AUD_4,0.3945428322662007
Younger,AUD_5,0.4046786996451291
Younger,AUD_6,0.42403345035784173
Younger,DMN_1,0.530009639082533
Younger,DMN_2,1.5188729292743353e-06
Younger,DMN_3,0.09477244678771857
Younger,DMN_4,0.3372298000436841
Younger,DMN_5,0.39216579271085333
Younger,DMN_6,0.5602937954844851
Younger,DMN_7,0.29288469074350415
Younger,DMN_8,0.3742127897161426
Younger,DMN_9,0.5860366622606913
Younger,DMN_10,0.5728173472664573
Younger,DMN_11,0.11984744555119312
Younger,SMN_1,0.3273813245874463
Younger,SMN_2,0.3272922364148227
Younger,SMN_3,0.4186681147777673
Younger,SMN_4,0.279274942296924
Younger,SMN_5,0.3480909141627225
Younger,SMN_6,0.29718716171654785
Younger,VIS_1,0.2893828356807882
Younger,VIS_2,0.47330779108134186
Younger,VIS_3,0.48912980159123737
Younger,VIS_4,0.3541033642761635
Younger,VIS_5,0.47137384432734863
Younger,VIS_6,0.34611812324234936
Younger,VIS_7,0.6070871732451699
Younger,VIS_8,0.5612136288122698
Younger,VIS_9,0.5010603539871447
Younger,VIS_10,0.44057359839930677
Younger,VIS_11,0.39252261862610327
Younger,VIS_12,0.32916771552779456
Younger,SC_1,0.00046173865429767773
Younger,SC_2,0.3460603780818708
Younger,SC_3,0.004861482247096402
Younger,SC_4,0.3962958744077971
Younger,SC_5,0.4214217382850069
Younger,SC_6,0.4816964828606808
Younger,SC_7,0.3850246992978183
Younger,CC_1,0.4895141458872593
Younger,CC_2,0.4249682941220023
Younger,CC_3,0.12370754552609993
Younger,CC_4,0.3890358688253345
Younger,CC_5,0.37048497796058655
Younger,CC_6,0.0
Younger,CC_7,0.3384506711454103
Younger,CC_8,0.293705273306731
Younger,CC_9,0.4105464825124452
Younger,CC_10,0.45412902037302655
Younger,CC_11,0.42008270639361756
Younger,CC_12,0.15744698070215457
Younger,CC_13,0.3373096494963675
Younger,CC_14,0.29480033029209485
Younger,CC_15,0.24778729677200317
Younger,CC_16,0.20503821336861813
Younger,CC_17,0.3377090055834163
Younger,CC_18,0.16469623306483933
Younger,AUD_1,0.396468025265318
Younger,AUD_2,0.3997993198308078
Younger,AUD_3,0.4308447846860597
Younger,AUD_4,0.4551370586409713
Younger,AUD_5,0.46423553878610785
Younger,AUD_6,0.5447903889598269
Younger,DMN_1,0.5506184182383798
Younger,DMN_2,1.5366662816819772e-06
Younger,DMN_3,0.24384314002412738
Younger,DMN_4,0.38097764687104657
Younger,DMN_5,0.43895962473117944
Younger,DMN_6,0.44660611134586914
Younger,DMN_7,0.38049408161278925
Younger,DMN_8,0.4829253951708476
Younger,DMN_9,0.5805572036540869
Younger,DMN_10,0.5830416101397891
Younger,DMN_11,0.21501259460593714
Younger,SMN_1,0.302050073038448
Younger,SMN_2,0.35156175313573895
Younger,SMN_3,0.36331803690303455
Younger,SMN_4,0.28675807380315027
Younger,SMN_5,0.35056121240962634
Younger,SMN_6,0.3642670819253633
Younger,VIS_1,0.37518591140255786
Younger,VIS_2,0.5272662368687716
Younger,VIS_3,0.46367468978419446
Younger,VIS_4,0.39140264283527026
Younger,VIS_5,0.5020161695552595
Younger,VIS_6,0.3772692048188412
Younger,VIS_7,0.6018248850649054
Younger,VIS_8,0.5893614815943169
Younger,VIS_9,0.4197631631836747
Younger,VIS_10,0.45344818902738165
Younger,VIS_11,0.55425717884844
Younger,VIS_12,0.3471001079588225
Younger,SC_1,0.0013250602624435542
Younger,SC_2,0.32755772001815564
Younger,SC_3,0.0032636225541037593
Younger,SC_4,0.42301013162641815
Younger,SC_5,0.4119456365252986
Younger,SC_6,0.3756027402299823
Younger,SC_7,0.484992804852399
Younger,CC_1,0.4241947323986978
Younger,CC_2,0.48622967799504596
Younger,CC_3,0.11584985662590373
Younger,CC_4,0.47243453788034845
Younger,CC_5,0.3643968024037101
Younger,CC_6,0.0
Younger,CC_7,0.5078845656279362
Younger,CC_8,0.34674578227780084
Younger,CC_9,0.43068129817644757
Younger,CC_10,0.49541019129030633
Younger,CC_11,0.4490420466119593
Younger,CC_12,0.1851740459149534
Younger,CC_13,0.35274565490809356
Younger,CC_14,0.3138225444338538
Younger,CC_15,0.2784339446913112
Younger,CC_16,0.292421973564408
Younger,CC_17,0.42754543008226337
Younger,CC_18,0.16398478434844452
Younger,AUD_1,0.5570921247655695
Younger,AUD_2,0.2978925962339748
Younger,AUD_3,0.4325762797485698
Younger,AUD_4,0.4784192217118812
Younger,AUD_5,0.4319378435611725
Younger,AUD_6,0.5261558393637339
Younger,DMN_1,0.6667781616702224
Younger,DMN_2,1.0843268792220242e-06
Younger,DMN_3,0.19342617735718237
Younger,DMN_4,0.3144914444648858
Younger,DMN_5,0.492031168757063
Younger,DMN_6,0.49522927855000354
Younger,DMN_7,0.3576493349039193
Younger,DMN_8,0.5774784648057186
Younger,DMN_9,0.6122724142941561
Younger,DMN_10,0.4890920167619532
Younger,DMN_11,0.17928297185536587
Younger,SMN_1,0.2824515167510871
Younger,SMN_2,0.3635097254406322
Younger,SMN_3,0.4472293375116406
Younger,SMN_4,0.22246573097778088
Younger,SMN_5,0.3349180826635072
Younger,SMN_6,0.4064124325911204
Younger,VIS_1,0.38917790127523016
Younger,VIS_2,0.6237935116796782
Younger,VIS_3,0.6888775121081959
Younger,VIS_4,0.4148643260652369
Younger,VIS_5,0.5593708726492795
Younger,VIS_6,0.46262527866797015
Younger,VIS_7,0.7812492016590002
Younger,VIS_8,0.7330765146197695
Younger,VIS_9,0.5663444941694086
Younger,VIS_10,0.5805368965322321
Younger,VIS_11,0.45777792912541015
Younger,VIS_12,0.38282354311509564
Younger,SC_1,0.00033973985310612164
Younger,SC_2,0.4310813338467569
Younger,SC_3,0.0028445361324085034
Younger,SC_4,0.3331920522632021
Younger,SC_5,0.5485346082485083
Younger,SC_6,0.4675575711510398
Younger,SC_7,0.5468743118372831
Younger,CC_1,0.4582828509085106
Younger,CC_2,0.610235819310853
Younger,CC_3,0.1292864592237906
Younger,CC_4,0.4772346263582056
Younger,CC_5,0.5111885043707761
Younger,CC_6,0.0
Younger,CC_7,0.4783054770845355
Younger,CC_8,0.3777667392383922
Younger,CC_9,0.4457468092441559
Younger,CC_10,0.4519088286342043
Younger,CC_11,0.487147996822993
Younger,CC_12,0.14407126424890576
Younger,CC_13,0.3659751631996848
Younger,CC_14,0.2536515634168278
Younger,CC_15,0.20696993714029138
Younger,CC_16,0.1829903328960592
Younger,CC_17,0.26885988450411596
Younger,CC_18,0.11442166916800267
Younger,AUD_1,0.43324251066554675
Younger,AUD_2,0.3425801224780805
Younger,AUD_3,0.46097625475941284
Younger,AUD_4,0.509081682472518
Younger,AUD_5,0.5168428899663867
Younger,AUD_6,0.6021917426224911
Younger,DMN_1,0.6064625761725686
Younger,DMN_2,1.0503670974340153e-06
Younger,DMN_3,0.1330455873500217
Younger,DMN_4,0.3484991237972722
Younger,DMN_5,0.37932186776941473
Younger,DMN_6,0.6308544061400674
Younger,DMN_7,0.3702418966726823
Younger,DMN_8,0.5091247224446499
Younger,DMN_9,0.6932034925981001
Younger,DMN_10,0.570241144209197
Younger,DMN_11,0.20067235308163095
Younger,SMN_1,0.30890673308661487
Younger,SMN_2,0.3516087739756613
Younger,SMN_3,0.36479660958954785
Younger,SMN_4,0.3188188202453382
Younger,SMN_5,0.5203999479611715
Younger,SMN_6,0.4215386780825528
Younger,VIS_1,0.5075083058891874
Younger,VIS_2,0.46548063285423047
Younger,VIS_3,0.5865637930956754
Younger,VIS_4,0.4168624823743647
Younger,VIS_5,0.5381835807453502
Younger,VIS_6,0.35635269139752246
Younger,VIS_7,0.4992802847515453
Younger,VIS_8,0.5441744580413356
Younger,VIS_9,0.5050925242178368
Younger,VIS_10,0.6204004883766174
Younger,VIS_11,0.44953274004387134
Younger,VIS_12,0.39293471249667083
Younger,SC_1,0.0018248701358750236
Younger,SC_2,0.47091226053960394
Younger,SC_3,0.004237612864623467
Younger,SC_4,0.490625489841808
Younger,SC_5,0.4406144284840786
Younger,SC_6,0.4147973611499324
Younger,SC_7,0.5325170412208095
Younger,CC_1,0.4653040920243119
Younger,CC_2,0.5322133402029673
Younger,CC_3,0.15170290930704636
Younger,CC_4,0.607553400776603
Younger,CC_5,0.3896871308485667
Younger,CC_6,0.0
Younger,CC_7,0.5826131556973313
Younger,CC_8,0.3677443392349012
Younger,CC_9,0.4370901087919871
Younger,CC_10,0.4749777046116916
Younger,CC_11,0.46657988970929926
Younger,CC_12,0.18908691970687924
Younger,CC_13,0.35039348990628216
Younger,CC_14,0.23812113747452246
Younger,CC_15,0.3574300299991261
Younger,CC_16,0.2606976463487654
Younger,CC_17,0.42314231305411365
Younger,CC_18,0.18933266988306335
Younger,AUD_1,0.47740583528171887
Younger,AUD_2,0.40198201031395886
Younger,AUD_3,0.5085926715171698
Younger,AUD_4,0.4759036826364922
Younger,AUD_5,0.5924217303593954
Younger,AUD_6,0.5298874432390387
Younger,DMN_1,0.7219809365995002
Younger,DMN_2,1.8236878862262185e-06
Younger,DMN_3,0.21214544095776297
Younger,DMN_4,0.3542857730027401
Younger,DMN_5,0.4719724953174591
Younger,DMN_6,0.5547067486878597
Younger,DMN_7,0.3973606070785811
Younger,DMN_8,0.5822282596067949
Younger,DMN_9,0.7391620675722758
Younger,DMN_10,0.6763648264335863
Younger,DMN_11,0.1519596635392218
Younger,SMN_1,0.35602723649053863
Younger,SMN_2,0.3869961942687179
Younger,SMN_3,0.5405701164043311
Younger,SMN_4,0.2872320558085586
Younger,SMN_5,0.37549599102049164
Younger,SMN_6,0.5239530864990118
Younger,VIS_1,0.43534891442819074
Younger,VIS_2,0.6671627055514943
Younger,VIS_3,0.7058844548283201
Younger,VIS_4,0.47805499217726966
Younger,VIS_5,0.5500925400040366
Younger,VIS_6,0.5033124116334048
Younger,VIS_7,0.7380971601515105
Younger,VIS_8,0.7583665233669858
Younger,VIS_9,0.413449354244001
Younger,VIS_10,0.6137205344257932
Younger,VIS_11,0.6637524890177178
Younger,VIS_12,0.37456553722872876
Younger,SC_1,0.00040739518645392366
Younger,SC_2,0.42963141564166907
Younger,SC_3,0.005835680926931232
Younger,SC_4,0.42907536120125744
Younger,SC_5,0.46157481453635474
Younger,SC_6,0.4913314878940582
Younger,SC_7,0.5074389965245218
Younger,CC_1,0.40052030845121905
Younger,CC_2,0.5955825231292031
Younger,CC_3,0.10304437735767076
Younger,CC_4,0.5414291006146055
Younger,CC_5,0.4003897255117243
Younger,CC_6,0.0
Younger,CC_7,0.4417793389522668
Younger,CC_8,0.4373518878763372
Younger,CC_9,0.5450397431850433
Younger,CC_10,0.47916566332181293
Younger,CC_11,0.47438839800430066
Younger,CC_12,0.16846038762367133
Younger,CC_13,0.43528935764775134
Younger,CC_14,0.3077218767368432
Younger,CC_15,0.24009922101642145
Younger,CC_16,0.23295053749373465
Younger,CC_17,0.37780058925802057
Younger,CC_18,0.1597597093293161
Younger,AUD_1,0.558145113063581
Younger,AUD_2,0.4279682482733871
Younger,AUD_3,0.5942995448907217
Younger,AUD_4,0.5335375169912974
Younger,AUD_5,0.5297788462855599
Younger,AUD_6,0.5060299192414139
Younger,DMN_1,0.5851513996268763
Younger,DMN_2,1.0709256098214344e-06
Younger,DMN_3,0.13653877332355036
Younger,DMN_4,0.41278948567130347
Younger,DMN_5,0.3901470791209828
Younger,DMN_6,0.4603361902814923
Younger,DMN_7,0.34991912227688415
Younger,DMN_8,0.3499058078635823
Younger,DMN_9,0.46961452202363446
Younger,DMN_10,0.38119361888278613
Younger,DMN_11,0.14142499028733282
Younger,SMN_1,0.20745964348316193
Younger,SMN_2,0.38332974910736084
Younger,SMN_3,0.31495848388382885
Younger,SMN_4,0.27407228269360284
Younger,SMN_5,0.30759729128895386
Younger,SMN_6,0.37426255507902667
Younger,VIS_1,0.3126242558161418
Younger,VIS_2,0.41838138302167255
Younger,VIS_3,0.3681749123515505
Younger,VIS_4,0.3749459114941684
Younger,VIS_5,0.39945276036407007
Younger,VIS_6,0.38119131236365345
Younger,VIS_7,0.5977531021291559
Younger,VIS_8,0.5531914712804736
Younger,VIS_9,0.4381404464895075
Younger,VIS_10,0.3555500146114465
Younger,VIS_11,0.44774228515047015
Younger,VIS_12,0.2977680889042941
Younger,SC_1,0.03168967278730689
Younger,SC_2,0.3871530962712837
Younger,SC_3,0.005277028227944605
Younger,SC_4,0.33162172093535913
Younger,SC_5,0.4296899185036168
Younger,SC_6,0.4888449663465673
Younger,SC_7,0.456184446811676
Younger,CC_1,0.3619304931525028
Younger,CC_2,0.4358506988395344
Younger,CC_3,0.14082475187200488
Younger,CC_4,0.40732853521000256
Younger,CC_5,0.3631859503009103
Younger,CC_6,0.0
Younger,CC_7,0.3944111204508579
Younger,CC_8,0.3819339203112053
Younger,CC_9,0.3736630623990839
Younger,CC_10,0.3690627081827684
Younger,CC_11,0.4642202646443338
Younger,CC_12,0.21900817797039496
Younger,CC_13,0.355749224171494
Younger,CC_14,0.2414600332126473
Younger,CC_15,0.30800507511153363
Younger,CC_16,0.2895850430835377
Younger,CC_17,0.3955738214832364
Younger,CC_18,0.18975830484520306
Younger,AUD_1,0.41677788170901214
Younger,AUD_2,0.3210367248816924
Younger,AUD_3,0.4586575609264952
Younger,AUD_4,0.4506905512376265
Younger,AUD_5,0.42069843953306024
Younger,AUD_6,0.5461050560980132
Younger,DMN_1,0.5856355699625883
Younger,DMN_2,1.1057551882885694e-06
Younger,DMN_3,0.21996144950389862
Younger,DMN_4,0.31498030369932
Younger,DMN_5,0.39320055463097314
Younger,DMN_6,0.4707249773271156
Younger,DMN_7,0.3088945827700875
Younger,DMN_8,0.5238210026061896
Younger,DMN_9,0.5705229152332653
Younger,DMN_10,0.47304261995084357
Younger,DMN_11,0.18422431860006216
Younger,SMN_1,0.3394537965456645
Younger,SMN_2,0.4085895536523877
Younger,SMN_3,0.4035583400365078
Younger,SMN_4,0.29231800409880554
Younger,SMN_5,0.41043190612937464
Younger,SMN_6,0.4543462513071118
Younger,VIS_1,0.36087906631556427
Younger,VIS_2,0.5604391134146488
Younger,VIS_3,0.5753354674035852
Younger,VIS_4,0.3697248227668531
Younger,VIS_5,0.4130236271655921
Younger,VIS_6,0.2823285415317073
Younger,VIS_7,0.5577099467768813
Younger,VIS_8,0.5543968966512969
Younger,VIS_9,0.4962002598878109
Younger,VIS_10,0.5868124076814363
Younger,VIS_11,0.3545687704375296
Younger,VIS_12,0.319094973080086
Younger,SC_1,0.0004744603406420951
Younger,SC_2,0.35694555441538495
Younger,SC_3,0.003191197673776046
Younger,SC_4,0.33418938969120837
Younger,SC_5,0.40171004967256024
Younger,SC_6,0.4280817626100598
Younger,SC_7,0.4507267258384011
Younger,CC_1,0.3812012645331296
Younger,CC_2,0.5014033859426325
Younger,CC_3,0.10702856517199313
Younger,CC_4,0.5699839375235818
Younger,CC_5,0.35851123748403607
Younger,CC_6,0.0
Younger,CC_7,0.4246338759407853
Younger,CC_8,0.38891553336923773
Younger,CC_9,0.39906492106842273
Younger,CC_10,0.45762734069968714
Younger,CC_11,0.3835895269206076
Younger,CC_12,0.16566955343340384
Younger,CC_13,0.30425947633656586
Younger,CC_14,0.21032971640427908
Younger,CC_15,0.2729686200618744
Younger,CC_16,0.19317721530343546
Younger,CC_17,0.35678107449502655
Younger,CC_18,0.14009629743117274
Younger,AUD_1,0.4224038647882866
Younger,AUD_2,0.3981044635628209
Younger,AUD_3,0.39282913280255866
Younger,AUD_4,0.46542850407687103
Younger,AUD_5,0.4684958765001008
Younger,AUD_6,0.523788310361631
Younger,DMN_1,0.5631796139659304
Younger,DMN_2,1.461314842331238e-06
Younger,DMN_3,0.1709652254075715
Younger,DMN_4,0.38779884215557214
Younger,DMN_5,0.40143927028684906
Younger,DMN_6,0.5185959086273656
Younger,DMN_7,0.43208165286165295
Younger,DMN_8,0.5101855984239867
Younger,DMN_9,0.6090316772460938
Younger,DMN_10,0.5119010228099246
Younger,DMN_11,0.16100397547989181
Younger,SMN_1,0.24223176593130286
Younger,SMN_2,0.4315394641775073
Younger,SMN_3,0.3884207001238158
Younger,SMN_4,0.22300308039694122
Younger,SMN_5,0.3772893078399427
Younger,SMN_6,0.37768369100310584
Younger,VIS_1,0.4034974927251989
Younger,VIS_2,0.6086127324537798
Younger,VIS_3,0.6484843510569949
Younger,VIS_4,0.4296116323182077
Younger,VIS_5,0.5190515915552775
Younger,VIS_6,0.39295702811443445
Younger,VIS_7,0.6576975493720083
Younger,VIS_8,0.6485638582345211
Younger,VIS_9,0.4413378997282548
Younger,VIS_10,0.5450284914536909
Younger,VIS_11,0.5672492574561726
Younger,VIS_12,0.3894562405167204
Younger,SC_1,0.000967059247848352
Younger,SC_2,0.4117428651361754
Younger,SC_3,0.0035192701034247875
Younger,SC_4,0.36240659879915643
Younger,SC_5,0.41542279629996326
Younger,SC_6,0.37229376399155817
Younger,SC_7,0.41997168190551526
Younger,CC_1,0.3468010886148973
Younger,CC_2,0.4628856191129396
Younger,CC_3,0.14089751017816138
Younger,CC_4,0.4487365357803576
Younger,CC_5,0.3343038351246805
Younger,CC_6,0.0
Younger,CC_7,0.432740718126297
Younger,CC_8,0.3299440267411145
Younger,CC_9,0.5272768808133674
Younger,CC_10,0.4737144040338921
Younger,CC_11,0.5002014086101995
Younger,CC_12,0.17239864441481503
Younger,CC_13,0.3513908643614162
Younger,CC_14,0.29518481456872186
Younger,CC_15,0.28615545187935687
Younger,CC_16,0.2752323557030071
Younger,CC_17,0.38347491802591266
Younger,CC_18,0.20046097333684113
Younger,AUD_1,0.5089764116388379
Younger,AUD_2,0.38863033146569226
Younger,AUD_3,0.4205069839954376
Younger,AUD_4,0.464856252525792
Younger,AUD_5,0.48496674678542395
Younger,AUD_6,0.6211054469599868
Younger,DMN_1,0.7381585113929979
Younger,DMN_2,1.4631189551499715e-06
Younger,DMN_3,0.18416259505532004
Younger,DMN_4,0.40954663536765357
Younger,DMN_5,0.5577257311705387
Younger,DMN_6,0.6572820616490913
Younger,DMN_7,0.41363246648600605
Younger,DMN_8,0.5506355012908126
Younger,DMN_9,0.7148617108662924
Younger,DMN_10,0.6701295231327866
Younger,DMN_11,0.15947040960644232
Younger,SMN_1,0.3620879767519055
Younger,SMN_2,0.468938845576662
Younger,SMN_3,0.50369865063465
Younger,SMN_4,0.2966142450318192
Younger,SMN_5,0.4472387893633409
Younger,SMN_6,0.5949971874554952
Younger,VIS_1,0.41801666942509735
Younger,VIS_2,0.6614909966786703
Younger,VIS_3,0.6219014254483309
Younger,VIS_4,0.48234441153930896
Younger,VIS_5,0.6528497329263976
Younger,VIS_6,0.43518672838355554
Younger,VIS_7,0.7328184192830866
Younger,VIS_8,0.8204015999129324
Younger,VIS_9,0.5698630150520441
Younger,VIS_10,0.558715124021877
Younger,VIS_11,0.616438191948515
Younger,VIS_12,0.5293407855611859
Younger,SC_1,0.0008740242778775141
Younger,SC_2,0.49340546853614575
Younger,SC_3,0.005151252082379704
Younger,SC_4,0.4547721969358849
Younger,SC_5,0.592186866384564
Younger,SC_6,0.5111319901365222
Younger,SC_7,0.5810297113476377
Younger,CC_1,0.5245039426919186
Younger,CC_2,0.601185937722524
Younger,CC_3,0.14363393593918194
Younger,CC_4,0.5593650792584275
Younger,CC_5,0.4694476741732973
Younger,CC_6,0.0
Younger,CC_7,0.595531474460255
Younger,CC_8,0.4351252696730874
Younger,CC_9,0.5888148184978601
Younger,CC_10,0.5049077308539188
Younger,CC_11,0.6033175623778141
Younger,CC_12,0.18702868552822055
Younger,CC_13,0.3858633980606542
Younger,CC_14,0.27492564961765753
Younger,CC_15,0.2765754483865969
Younger,CC_16,0.2598889406883355
Younger,CC_17,0.4443079269293583
Younger,CC_18,0.21023920810583865
Younger,AUD_1,0.746272553097118
Younger,AUD_2,0.3819742500782013
Younger,AUD_3,0.6145070457097256
Younger,AUD_4,0.6233769691351688
Younger,AUD_5,0.5795842120141694
Younger,AUD_6,0.5703401059815378
Younger,DMN_1,0.5252829347596024
Younger,DMN_2,1.4816877998475257e-06
Younger,DMN_3,0.22856430167501623
Younger,DMN_4,0.3435335502480016
Younger,DMN_5,0.41388785568150604
Younger,DMN_6,0.4354860141421809
Younger,DMN_7,0.2819822453188174
Younger,DMN_8,0.3919207851092021
Younger,DMN_9,0.5489807995882902
Younger,DMN_10,0.5004765120419589
Younger,DMN_11,0.1883831543452812
Younger,SMN_1,0.2667293973041303
Younger,SMN_2,0.2924686164566965
Younger,SMN_3,0.2943300794471394
Younger,SMN_4,0.19644420526244424
Younger,SMN_5,0.2845558813123992
Younger,SMN_6,0.34917885968179413
Younger,VIS_1,0.37532843333302124
Younger,VIS_2,0.48800090948740643
Younger,VIS_3,0.50665615995725
Younger,VIS_4,0.37172468322696106
Younger,VIS_5,0.4810213843981425
Younger,VIS_6,0.3725818431738651
Younger,VIS_7,0.6044562711860194
Younger,VIS_8,0.5690915548440182
Younger,VIS_9,0.4846652628797473
Younger,VIS_10,0.4450684027238326
Younger,VIS_11,0.34377103140859894
Younger,VIS_12,0.30366044333486847
Younger,SC_1,0.000741226608101208
Younger,SC_2,0.33535672679091943
Younger,SC_3,0.004433150085705248
Younger,SC_4,0.30129008582144073
Younger,SC_5,0.4343521098295848
Younger,SC_6,0.29853210440187744
Younger,SC_7,0.41622964902357623
Younger,CC_1,0.34741829922704986
Younger,CC_2,0.42150275454376684
Younger,CC_3,0.11016705248391989
Younger,CC_4,0.4019360704855485
Younger,CC_5,0.36586691935857135
Younger,CC_6,0.0
Younger,CC_7,0.42848805676807056
Younger,CC_8,0.2983720045198094
Younger,CC_9,0.37509306542801135
Younger,CC_10,0.34339534242947894
Younger,CC_11,0.4916600160526507
Younger,CC_12,0.16587559765938556
Younger,CC_13,0.30902302897337713
Younger,CC_14,0.2618777930284991
Younger,CC_15,0.24371680391557288
Younger,CC_16,0.23413790581804333
Younger,CC_17,0.3930507410656322
Younger,CC_18,0.17568902468139475
Younger,AUD_1,0.35348617308067554
Younger,AUD_2,0.36589002428632794
Younger,AUD_3,0.4458594024181366
Younger,AUD_4,0.48289494261597143
Younger,AUD_5,0.47536072676832025
Younger,AUD_6,0.5634067148873301
Younger,DMN_1,0.6351864103114966
Younger,DMN_2,1.47917412659145e-06
Younger,DMN_3,0.11134091087362984
Younger,DMN_4,0.28890952829158667
Younger,DMN_5,0.42377697879617865
Younger,DMN_6,0.5049598406661641
Younger,DMN_7,0.3391452901291125
Younger,DMN_8,0.5435269998781609
Younger,DMN_9,0.6173484433781017
Younger,DMN_10,0.5401834412054582
