Group,ICA,Timescale
young,SMN_1,4.115822869606209
young,SMN_2,2.782784720257499
young,SMN_3,0.4558686877746557
young,SMN_4,2.7443572313764295
young,SMN_5,2.611440198419577
young,SMN_6,0.4520469097274541
young,VIS_1,3.323612804834482
young,VIS_2,3.224908039030464
young,VIS_3,3.2140506474529533
young,VIS_4,4.030128281577055
young,VIS_5,5.878691895790074
young,VIS_6,2.594023654757258
young,VIS_7,0.890355144450845
young,VIS_8,0.41604582159316317
young,VIS_9,4.616113065137964
young,VIS_10,3.8989457081914267
young,VIS_11,2.1185118391702193
young,VIS_12,2.15299547805454
young,SC_1,2.527265823881271
young,SC_2,3.1216073750048645
young,SC_3,2.9793779353594507
young,SC_4,3.12209400371399
young,SC_5,2.938542726860815
young,SC_6,0.6182069814245144
young,SC_7,5.3073851309193465
young,CC_1,4.426804904222702
young,CC_2,2.1627111587804313
young,CC_3,1.6670264234440832
young,CC_4,3.707652287012544
young,CC_5,2.6209009403802117
young,CC_6,6.558202840192871
young,CC_7,2.60759640742243
young,CC_8,1.534116103168198
young,CC_9,0.8031143150982499
young,CC_10,1.7695705687092989
young,CC_11,3.637388067360086
young,CC_12,3.262780086873203
young,CC_13,1.5459232805903473
young,CC_14,1.0943958742592261
young,CC_15,2.166287316209935
young,CC_16,1.8286994147933044
young,CC_17,3.8378649277962307
young,CC_18,4.499390092287668
young,AUD_1,2.6985982058417157
young,AUD_2,3.1065282923456374
young,AUD_3,1.6009898622320866
young,AUD_4,3.7238129544667347
young,AUD_5,2.737582731362977
young,AUD_6,2.928652821084224
young,DMN_1,0.6579336056013814
young,DMN_2,3.1760539549181295
young,DMN_3,3.052895043211376
young,DMN_4,2.8261227224677015
young,DMN_5,2.744640276673234
young,DMN_6,2.8529594173232335
young,DMN_7,0.16340370005469662
young,DMN_8,0.586394563801297
young,DMN_9,3.406695104459378
young,DMN_10,1.3138472531230434
young,DMN_11,0.449152917379225
young,SMN_1,4.472000849184311
young,SMN_2,3.2727948521387216
young,SMN_3,0.7552505601695518
young,SMN_4,2.1007384992074973
young,SMN_5,2.5498762294782575
young,SMN_6,0.5589957267641089
young,VIS_1,2.797496482744541
young,VIS_2,2.9093400360336528
young,VIS_3,2.6132199312851516
young,VIS_4,0.44050820559946047
young,VIS_5,1.8035266846695717
young,VIS_6,2.147974963468519
young,VIS_7,1.2312795477979654
young,VIS_8,0.43593386355094055
young,VIS_9,2.9189358915085877
young,VIS_10,2.9678950945055003
young,VIS_11,1.6487071891927583
young,VIS_12,1.576780664944643
young,SC_1,0.3881720981494371
young,SC_2,0.3694904027177981
young,SC_3,4.010015874716044
young,SC_4,1.5317674400402526
young,SC_5,0.6044667308838577
young,SC_6,0.8185272650702661
young,SC_7,5.135701030164168
young,CC_1,4.53009569207691
young,CC_2,2.5120141771241493
young,CC_3,0.383786342682219
young,CC_4,3.058434735587679
young,CC_5,2.4275020868439094
young,CC_6,3.5473713973275065
young,CC_7,2.556369692348477
young,CC_8,0.46504571339885015
young,CC_9,0.4791620380802606
young,CC_10,0.6346527341110777
young,CC_11,1.82139633251033
young,CC_12,1.2502076849930135
young,CC_13,0.48626060342196376
young,CC_14,0.3766298023658028
young,CC_15,1.2464430033958476
young,CC_16,0.9821225945146161
young,CC_17,0.41050202927158974
young,CC_18,4.322761421697316
young,AUD_1,3.3641963412992415
young,AUD_2,0.7090768905168594
young,AUD_3,0.9869282509337809
young,AUD_4,2.2201920930212546
young,AUD_5,0.459898336711277
young,AUD_6,1.593369678293799
young,DMN_1,2.2358186930527864
young,DMN_2,2.0506039910193636
young,DMN_3,2.044794003010168
young,DMN_4,2.1820453587753055
young,DMN_5,2.343040211685217
young,DMN_6,1.2437374319656234
young,DMN_7,0.7426805208670971
young,DMN_8,1.3678514527498176
young,DMN_9,1.8629839319617993
young,DMN_10,3.2774365088003026
young,DMN_11,1.0067081535513387
young,SMN_1,1.9014302546959214
young,SMN_2,3.8887574776195954
young,SMN_3,1.3415742246009057
young,SMN_4,1.6977023375118316
young,SMN_5,1.370517041566687
young,SMN_6,2.4093272655889675
young,VIS_1,2.7886045047823314
young,VIS_2,3.8503006260325274
young,VIS_3,2.4307679048621162
young,VIS_4,2.5553794626175357
young,VIS_5,2.1001471491565464
young,VIS_6,3.3612287011644217
young,VIS_7,1.1687311251362174
young,VIS_8,1.6297386926351796
young,VIS_9,3.6258070788794683
young,VIS_10,2.4777750585093927
young,VIS_11,2.2439249423953074
young,VIS_12,1.872104685171036
young,SC_1,1.05494103403723
young,SC_2,2.4447421433671708
young,SC_3,1.9966970407945968
young,SC_4,2.0961546115012184
young,SC_5,2.972876405827598
young,SC_6,1.3474659114316063
young,SC_7,3.3217110518925472
young,CC_1,2.4374801263138868
young,CC_2,1.326570078410955
young,CC_3,0.9328642984595737
young,CC_4,2.298449335147699
young,CC_5,2.1749501888017475
young,CC_6,3.0234232801149843
young,CC_7,1.2803930226940539
young,CC_8,4.033276351101821
young,CC_9,1.8399938909387388
young,CC_10,3.671354145833772
young,CC_11,3.3129405224423603
young,CC_12,1.038299379959008
young,CC_13,1.293234197631739
young,CC_14,2.249546257476984
young,CC_15,1.0327173239600955
young,CC_16,1.977367607039932
young,CC_17,1.1251851901559589
young,CC_18,2.4243094909539042
young,AUD_1,2.180043113371045
young,AUD_2,0.9557047261855415
young,AUD_3,2.967059448906028
young,AUD_4,1.5553747969361875
young,AUD_5,2.3053172166853804
young,AUD_6,1.7418323305513659
young,DMN_1,1.7592104908789492
young,DMN_2,1.6261234694983593
young,DMN_3,3.7346425209118106
young,DMN_4,1.257368135566202
young,DMN_5,3.1275977360953213
young,DMN_6,3.473366192857339
young,DMN_7,0.6898856970080485
young,DMN_8,1.4841299252389335
young,DMN_9,1.131286992422215
young,DMN_10,4.935591100278283
young,DMN_11,0.46853399256387296
young,SMN_1,2.3910920601704215
young,SMN_2,2.5656350045961216
young,SMN_3,1.7953156718498198
young,SMN_4,2.6363718394588815
young,SMN_5,4.437884823986069
young,SMN_6,1.6265477750668662
young,VIS_1,3.8545633894558238
young,VIS_2,4.409515304454341
young,VIS_3,3.9812814901197333
young,VIS_4,4.092684385693925
young,VIS_5,3.593916509142864
young,VIS_6,1.4190240984534732
young,VIS_7,2.9736219870193374
young,VIS_8,0.9709723482990535
young,VIS_9,5.184667085354661
young,VIS_10,5.086041181699567
young,VIS_11,1.9146406439733201
young,VIS_12,5.6328029891226485
young,SC_1,0.4331718589003387
young,SC_2,1.6526835757055203
young,SC_3,4.465601356540996
young,SC_4,4.6409536100888875
young,SC_5,3.4367494769634823
young,SC_6,1.0035495204553344
young,SC_7,4.35351586100216
young,CC_1,2.090749892200747
young,CC_2,3.2133659125448477
young,CC_3,1.6790494718089406
young,CC_4,7.924769696810245
young,CC_5,3.40051983585969
young,CC_6,3.336565173782507
young,CC_7,3.6846686949932654
young,CC_8,0.4788612239239677
young,CC_9,3.1241078498692123
young,CC_10,3.2259482435941935
young,CC_11,2.063496104152234
young,CC_12,1.6382019445291802
young,CC_13,1.4876910416808373
young,CC_14,1.5532523369393783
young,CC_15,1.3189629662342435
young,CC_16,2.0460774154660544
young,CC_17,1.6546963527266054
young,CC_18,5.7004140858275
young,AUD_1,1.6299537572513243
young,AUD_2,2.762869375635201
young,AUD_3,2.074103056158633
young,AUD_4,4.305480223289134
young,AUD_5,2.220999855137589
young,AUD_6,3.5542058556634513
young,DMN_1,2.9486023704227744
young,DMN_2,2.3391827325305488
young,DMN_3,3.4190521894687915
young,DMN_4,1.851416387208142
young,DMN_5,2.6001768790329867
young,DMN_6,2.827971127956166
young,DMN_7,0.381704176072298
young,DMN_8,1.9308102884327036
young,DMN_9,1.4966214687927653
young,DMN_10,2.987805018848056
young,DMN_11,2.095465124470544
young,SMN_1,3.267585252328632
young,SMN_2,3.853371657722786
young,SMN_3,1.9293194010329153
young,SMN_4,7.047557238247705
young,SMN_5,2.9690433004004877
young,SMN_6,2.972656310617448
young,VIS_1,3.5682441518985315
young,VIS_2,3.4091247346411135
young,VIS_3,3.226606865040111
young,VIS_4,2.218835079726603
young,VIS_5,2.970258049754819
young,VIS_6,3.6728913356391364
young,VIS_7,2.6948743705222293
young,VIS_8,2.531204721150621
young,VIS_9,4.298124776960709
young,VIS_10,3.958072760116001
young,VIS_11,2.615853616921778
young,VIS_12,4.911633485797735
young,SC_1,2.4696489955441985
young,SC_2,2.7001595055631635
young,SC_3,3.3658470917895578
young,SC_4,4.796048281080873
young,SC_5,3.04959621625546
young,SC_6,2.6211047095949565
young,SC_7,3.8505500741614096
young,CC_1,2.4736536604108945
young,CC_2,2.516976208609876
young,CC_3,1.8716457694385875
young,CC_4,6.280364549687997
young,CC_5,4.434150285100801
young,CC_6,3.428802329394776
young,CC_7,2.2120909797452475
young,CC_8,4.249003495069374
young,CC_9,1.8497383134917709
young,CC_10,3.0374001199681873
young,CC_11,1.9317419175767612
young,CC_12,1.4604133675928952
young,CC_13,1.0416256760231988
young,CC_14,2.5290030523557463
young,CC_15,1.5731920394322174
young,CC_16,2.178020074524991
young,CC_17,1.7190854791770822
young,CC_18,2.9985058167312415
young,AUD_1,2.7261362423189612
young,AUD_2,3.673521495190721
young,AUD_3,1.939625589635796
young,AUD_4,3.6031281417934387
young,AUD_5,3.5435156082293138
young,AUD_6,4.03078090337128
young,DMN_1,2.98712769328881
young,DMN_2,1.5918659511211215
young,DMN_3,4.3464456048026054
young,DMN_4,1.744955062186035
young,DMN_5,3.3638122521677847
young,DMN_6,2.6423585119295256
young,DMN_7,1.619860864938236
young,DMN_8,1.7487569798998084
young,DMN_9,1.9553140230246444
young,DMN_10,2.5117919102505684
young,DMN_11,4.129533640764779
young,SMN_1,3.1251885825799914
young,SMN_2,1.9313338506574604
young,SMN_3,2.93889936660894
young,SMN_4,2.745191739331531
young,SMN_5,1.4822902378995484
young,SMN_6,2.746944686224637
young,VIS_1,2.9149611131750546
young,VIS_2,4.060242840323592
young,VIS_3,1.6284130202234388
young,VIS_4,1.93004635730936
young,VIS_5,1.8773954921052156
young,VIS_6,1.5481285203704742
young,VIS_7,1.1728936017317595
young,VIS_8,2.384286712933595
young,VIS_9,2.1804565456399634
young,VIS_10,3.6045649006499003
young,VIS_11,2.3191082478661733
young,VIS_12,1.6404828161365672
young,SC_1,1.7596526124968224
young,SC_2,1.7018024145456254
young,SC_3,2.385160969059937
young,SC_4,3.8695477296531213
young,SC_5,3.3134166258041504
young,SC_6,2.1850187464362945
young,SC_7,2.4205235205241644
young,CC_1,2.4855872004360258
young,CC_2,2.1010686906972134
young,CC_3,1.2544009812626737
young,CC_4,3.364014286916162
young,CC_5,2.413543415972298
young,CC_6,2.4140689660941597
young,CC_7,1.8628557873718645
young,CC_8,4.20229582845844
young,CC_9,1.5820120607072665
young,CC_10,2.3853812057455697
young,CC_11,3.606308029208886
young,CC_12,3.3074836959502227
young,CC_13,2.1747408748542503
young,CC_14,2.3394123052324214
young,CC_15,1.2625673563404847
young,CC_16,2.909897103590202
young,CC_17,2.4918003936955087
young,CC_18,1.993734647882538
young,AUD_1,1.8824163587837435
young,AUD_2,1.5850900175838796
young,AUD_3,2.4909297553139
young,AUD_4,2.0142430988712925
young,AUD_5,2.399415901657423
young,AUD_6,2.6545354272533412
young,DMN_1,0.5430952420006192
young,DMN_2,1.1115948683133372
young,DMN_3,5.942442476887085
young,DMN_4,0.9765549066149483
young,DMN_5,2.5848107864589553
young,DMN_6,5.3468093059840225
young,DMN_7,0.5815212193962749
young,DMN_8,1.4255801142180646
young,DMN_9,0.6048051891157278
young,DMN_10,2.3779770338051107
young,DMN_11,2.9653878752792577
young,SMN_1,4.491943532435931
young,SMN_2,4.223822467547368
young,SMN_3,0.38914770250486597
young,SMN_4,2.0531715488484927
young,SMN_5,0.8577249135694507
young,SMN_6,0.9268701378192894
young,VIS_1,4.188825218671318
young,VIS_2,3.624766367610821
young,VIS_3,5.310687953306687
young,VIS_4,1.8836149971887082
young,VIS_5,0.5268957487117789
young,VIS_6,4.239739378482469
young,VIS_7,0.7458706482224933
young,VIS_8,0.9262930122668119
young,VIS_9,3.735786299136042
young,VIS_10,4.702129564114551
young,VIS_11,3.091239530332066
young,VIS_12,2.168443943065228
young,SC_1,0.79698230065144
young,SC_2,2.9931457922694236
young,SC_3,3.319721613085541
young,SC_4,2.4924397959809137
young,SC_5,1.267100758603729
young,SC_6,1.367879111378553
young,SC_7,2.5525543126470276
young,CC_1,3.615632653473033
young,CC_2,2.467392197116705
young,CC_3,0.5833286282721782
young,CC_4,1.4301466385440098
young,CC_5,2.5692085550467603
young,CC_6,3.6801773178659687
young,CC_7,1.633658783262812
young,CC_8,1.2293999497910821
young,CC_9,1.3259641942533333
young,CC_10,0.41579433876018723
young,CC_11,2.610680331491862
young,CC_12,1.8963353717882148
young,CC_13,0.6368211301265567
young,CC_14,6.964196528431058
young,CC_15,0.7857275637768875
young,CC_16,2.3562276880473605
young,CC_17,0.680166677322467
young,CC_18,3.28450618514812
young,AUD_1,2.928118039537147
young,AUD_2,2.8725228825353573
young,AUD_3,0.8444005677140686
young,AUD_4,1.3750028096089402
young,AUD_5,1.3928589538287621
young,AUD_6,1.5455139785488965
young,DMN_1,0.4556044588350441
young,DMN_2,2.156080330592997
young,DMN_3,1.6592486430692566
young,DMN_4,0.4795088457887787
young,DMN_5,1.9145480766488303
young,DMN_6,1.090669376384467
young,DMN_7,1.2414960030380429
young,DMN_8,0.48580285645734
young,DMN_9,0.9880532584679251
young,DMN_10,1.8626859378290963
young,DMN_11,1.049662694693717
young,SMN_1,1.664800759283627
young,SMN_2,2.8515236552005083
young,SMN_3,1.464447757252731
young,SMN_4,1.6008248357771153
young,SMN_5,2.079572723714105
young,SMN_6,1.1460112105582096
young,VIS_1,1.8062743256951075
young,VIS_2,1.8605993398851932
