Group,ICA,Timescale
elder,AUD,1.4280512481876475
elder,DMN,1.4231945466477716
elder,SMN,1.6862619003208694
elder,VIS,1.6868542541185354
elder,SC,2.5136774012324508
elder,CC,1.239506868124577
elder,AUD,0.9745806465370928
elder,DMN,0.9852546995441268
elder,SMN,1.0361564210253023
elder,VIS,0.8790313449512798
elder,SC,2.395091629482796
elder,CC,1.273589579585738
elder,AUD,0.6447622321941203
elder,DMN,0.7164230766027002
elder,SMN,0.6777415139085554
elder,VIS,0.9703382938411326
elder,SC,0.5330653121549271
elder,CC,0.8626451751138142
elder,AUD,1.065319951965862
elder,DMN,1.9559427798094804
elder,SMN,1.3159230648971243
elder,VIS,2.279503059397299
elder,SC,2.163098232568234
elder,CC,2.0701407655803274
elder,AUD,2.1288711982895494
elder,DMN,3.455649135502041
elder,SMN,2.3837571692859574
elder,VIS,3.198820137227715
elder,SC,4.120466608354981
elder,CC,2.9858852195582646
elder,AUD,3.009328515433504
elder,DMN,2.8572417578381333
elder,SMN,2.48449119570674
elder,VIS,3.3701785103760318
elder,SC,4.464038885000487
elder,CC,2.856118912915037
elder,AUD,2.231548695223672
elder,DMN,1.678864473361798
elder,SMN,3.492074900786733
elder,VIS,3.4710234651037197
elder,SC,2.266373923029897
elder,CC,2.6958524719656043
elder,AUD,3.124603194372441
elder,DMN,1.8332058487649971
elder,SMN,1.8732495176774238
elder,VIS,2.2097196612542476
elder,SC,1.8295655170771128
elder,CC,1.9092726805180094
elder,AUD,1.507894305615349
elder,DMN,1.184535693956127
elder,SMN,1.2778856024976033
elder,VIS,1.7162993303473641
elder,SC,1.1945235267486873
elder,CC,1.2850908204761124
elder,AUD,1.340921348639332
elder,DMN,1.2010079189583354
elder,SMN,0.9017928525477705
elder,VIS,1.3681073952624079
elder,SC,1.3536561689016662
elder,CC,1.2172905398348322
elder,AUD,1.3922023743161474
elder,DMN,1.8051022160708035
elder,SMN,1.4042305828620034
elder,VIS,2.0637245975688945
elder,SC,2.1403246460367193
elder,CC,1.2170724558028496
elder,AUD,1.0843280467329939
elder,DMN,2.6758482370392014
elder,SMN,2.3917218920807977
elder,VIS,2.2396541592914927
elder,SC,2.001578766069977
elder,CC,2.526821099154717
elder,AUD,2.5570404934887914
elder,DMN,1.2325709308384223
elder,SMN,0.8492227122154737
elder,VIS,0.9949272785400337
elder,SC,1.038666831223963
elder,CC,1.2965796767783064
elder,AUD,1.1264534814823401
elder,DMN,3.642255244071462
elder,SMN,2.7030296108253933
elder,VIS,4.129370968604059
elder,SC,3.2878738780512426
elder,CC,3.4052769447711477
elder,AUD,3.1245820132336615
elder,DMN,1.9131382684044296
elder,SMN,1.538905450510238
elder,VIS,2.438212437848708
elder,SC,1.7129434735069309
elder,CC,1.7853347178208179
elder,AUD,1.1990465946203315
elder,DMN,1.209457493144833
elder,SMN,1.0979911272624345
elder,VIS,1.4604307400249985
elder,SC,1.0046005906976307
elder,CC,1.0365463063598288
elder,AUD,0.7990056917821967
elder,DMN,1.9974843526551205
elder,SMN,3.4402470251011246
elder,VIS,2.44130804706154
elder,SC,1.513384075634503
elder,CC,2.229554200853802
elder,AUD,3.0701267020584027
elder,DMN,1.2720819258972325
elder,SMN,1.923877218924891
elder,VIS,1.2691958275205069
elder,SC,1.2407076822907273
elder,CC,0.7617322431372325
elder,AUD,0.5101794569009238
elder,DMN,1.1776597771979118
elder,SMN,1.5148126192636517
elder,VIS,1.7491547502463562
elder,SC,0.9172922547739094
elder,CC,1.222667800954364
elder,AUD,1.0251932269023036
elder,DMN,1.6244041527445865
elder,SMN,2.0155192307472904
elder,VIS,1.7947771388953122
elder,SC,1.3016610855547417
elder,CC,1.5473783609918108
elder,AUD,1.765409959264513
elder,DMN,0.7591031005288944
elder,SMN,0.8002266584616188
elder,VIS,0.8391896898096708
elder,SC,1.0520125396660729
elder,CC,0.7656515838940493
elder,AUD,1.008386363043799
elder,DMN,1.3722244291220194
elder,SMN,1.8857294868763486
elder,VIS,1.7351178168872778
elder,SC,2.07741311527471
elder,CC,1.7443146672218484
elder,AUD,1.2139705912584347
elder,DMN,1.6343814595142272
elder,SMN,2.0599029138423055
elder,VIS,2.194870139219533
elder,SC,1.1425138259002157
elder,CC,1.7677490690350128
elder,AUD,1.8569351118132322
elder,DMN,2.9219192841583297
elder,SMN,3.197908999558558
elder,VIS,2.723640213530121
elder,SC,2.7669586816691862
elder,CC,2.8093794196850146
elder,AUD,2.9529739341169585
elder,DMN,1.081013546333569
elder,SMN,1.2202025375701326
elder,VIS,1.7897395149981798
elder,SC,1.519112491695385
elder,CC,1.2071862348405626
elder,AUD,1.2074526690581877
