Group,ICA,Timescale
young,CC_1,1.5650804513530576
young,CC_2,0.6082960564939044
young,CC_3,0.24959832234040236
young,CC_4,1.7509161891682503
young,CC_5,0.6096111432513043
young,CC_6,1.8369615006648028
young,CC_7,0.6000711702072707
young,CC_8,0.5019279649169974
young,CC_9,0.3537744120119372
young,CC_10,0.220108541103688
young,CC_11,1.2201790421211869
young,CC_12,0.39440936869141036
young,CC_13,0.3667589813342611
young,CC_14,0.8637585493408834
young,CC_15,0.30889450063285784
young,CC_16,0.2692954348399966
young,CC_17,0.7985994952813764
young,CC_18,1.6995855580424175
young,AUD_1,0.4490611209955256
young,AUD_2,0.4747220394295053
young,AUD_3,0.27035327285147787
young,AUD_4,1.0796145481162325
young,AUD_5,0.29907403000616856
young,AUD_6,0.20430345480633325
young,DMN_1,0.0
young,DMN_2,0.6830461480092442
young,DMN_3,0.5497610765655971
young,DMN_4,0.0
young,DMN_5,0.4552413988377023
young,DMN_6,0.0
young,DMN_7,0.0
young,DMN_8,0.49116935309927934
young,DMN_9,0.0
young,DMN_10,0.5956064323058029
young,DMN_11,0.0
young,SMN_1,0.8717668158559297
young,SMN_2,0.515179876885463
young,SMN_3,0.0
young,SMN_4,0.5832867610825683
young,SMN_5,0.0
young,SMN_6,0.0
young,VIS_1,0.5523661739791988
young,VIS_2,0.4512670481820277
young,VIS_3,1.1072017686093438
young,VIS_4,0.0
young,VIS_5,0.0
young,VIS_6,0.265040205234491
young,VIS_7,0.5587540877024011
young,VIS_8,0.0
young,VIS_9,1.2937764397682345
young,VIS_10,1.3422701709210803
young,VIS_11,0.0
young,VIS_12,0.6678893779072543
young,SC_1,0.0
young,SC_2,0.0
young,SC_3,0.9798213725342676
young,SC_4,0.6534146600338447
young,SC_5,0.40415559088281816
young,SC_6,0.0
young,SC_7,2.112889521445809
young,CC_1,0.6451165425061657
young,CC_2,0.27453954463864383
young,CC_3,0.0
young,CC_4,1.0128681771339927
young,CC_5,0.0
young,CC_6,0.0
young,CC_7,0.7234714047984969
young,CC_8,0.0
young,CC_9,0.0
young,CC_10,0.0
young,CC_11,0.6254242134723417
young,CC_12,0.0
young,CC_13,0.0
young,CC_14,0.0
young,CC_15,0.0
young,CC_16,0.0
young,CC_17,0.0
young,CC_18,0.8079789119716376
young,AUD_1,0.5620317159555774
young,AUD_2,0.45278134498247075
young,AUD_3,0.0
young,AUD_4,1.0649349713540475
young,AUD_5,0.0
young,AUD_6,0.0
young,DMN_1,0.9758260746963554
young,DMN_2,0.7778226855120317
young,DMN_3,1.8948782260759334
young,DMN_4,0.8490616518296705
young,DMN_5,3.0876916787189357
young,DMN_6,1.4028924906767457
young,DMN_7,0.0
young,DMN_8,1.3782790467916983
young,DMN_9,0.6536208034569134
young,DMN_10,1.419264009693493
young,DMN_11,0.9226308725098527
young,SMN_1,5.122755958377287
young,SMN_2,1.8219987474250015
young,SMN_3,0.2622119966011389
young,SMN_4,2.359563781642711
young,SMN_5,2.3272398058757866
young,SMN_6,0.6084005743175857
young,VIS_1,3.5267295825498364
young,VIS_2,2.988461104187225
young,VIS_3,0.9660023109638258
young,VIS_4,1.6216116282120574
young,VIS_5,2.6255828658780125
young,VIS_6,2.285135318121947
young,VIS_7,0.9293896258863386
young,VIS_8,0.800333656786088
young,VIS_9,1.8066871858745206
young,VIS_10,2.371615727951431
young,VIS_11,1.65795953986689
young,VIS_12,1.2826225392122028
young,SC_1,1.705961281973717
young,SC_2,1.079465419842146
young,SC_3,1.596545844160533
young,SC_4,0.9658639417046047
young,SC_5,1.1334198558572475
young,SC_6,0.4663105390841106
young,SC_7,3.3700228090310476
young,CC_1,2.1097104306055816
young,CC_2,0.9835557307911046
young,CC_3,0.7435252854114727
young,CC_4,0.770334162830794
young,CC_5,1.3081990976446929
young,CC_6,1.5083081683047734
young,CC_7,1.3356333883847764
young,CC_8,2.022552465059834
young,CC_9,0.5182939145183034
young,CC_10,1.9272248346466687
young,CC_11,2.090845135847938
young,CC_12,1.6285345803309015
young,CC_13,0.6392523619406196
young,CC_14,0.8746897777890175
young,CC_15,0.6218537321425782
young,CC_16,0.4829741693998701
young,CC_17,2.1414545464382857
young,CC_18,2.110926462325507
young,AUD_1,0.7265408011391218
young,AUD_2,1.8756014698364356
young,AUD_3,0.5478382310018906
young,AUD_4,1.530791570757465
young,AUD_5,0.7357739826322138
young,AUD_6,1.0890575674316074
young,DMN_1,0.172317763514122
young,DMN_2,0.5700101471692812
young,DMN_3,2.2979199192136055
young,DMN_4,0.5821366777070266
young,DMN_5,0.9695992436824512
young,DMN_6,0.7054897528284586
young,DMN_7,0.0
young,DMN_8,0.9959471900182195
young,DMN_9,1.1151104717913285
young,DMN_10,1.8485098423006046
young,DMN_11,1.080827392615477
young,SMN_1,2.1126990159107395
young,SMN_2,1.5553724079457494
young,SMN_3,0.07449398072235477
young,SMN_4,0.7649757360674017
young,SMN_5,0.6596502999396701
young,SMN_6,0.2336427823133628
young,VIS_1,1.300832744503701
young,VIS_2,1.923389340466381
young,VIS_3,1.6153835632280789
young,VIS_4,1.2186637844902575
young,VIS_5,1.429146845712997
young,VIS_6,0.5447345602487749
young,VIS_7,0.6081440850437159
young,VIS_8,0.10166348628336722
young,VIS_9,1.7512976876546296
young,VIS_10,1.3728195384861501
young,VIS_11,1.4385687853381737
young,VIS_12,0.9229570998233665
young,SC_1,0.0
young,SC_2,1.9105086359417625
young,SC_3,1.000991134679226
young,SC_4,1.6086926513529034
young,SC_5,0.8926730445033758
young,SC_6,0.6269369858122875
young,SC_7,1.7600412611103924
young,CC_1,1.6080678894424016
young,CC_2,0.5797683120681714
young,CC_3,0.9434739455467736
young,CC_4,1.9462268308571302
young,CC_5,1.8834144466920735
young,CC_6,1.9933097470460903
young,CC_7,1.0116020740105762
young,CC_8,0.25524226563292773
young,CC_9,1.1413142242442829
young,CC_10,1.240450414463461
young,CC_11,1.434391730192707
young,CC_12,0.21121413210886325
young,CC_13,1.3301613876521285
young,CC_14,1.9276175722994584
young,CC_15,0.50284871736009
young,CC_16,1.3360780139134638
young,CC_17,0.7147691036135894
young,CC_18,1.6437706694056247
young,AUD_1,0.5870055950771736
young,AUD_2,1.6023995067151076
young,AUD_3,0.20817611838359226
young,AUD_4,1.0160461036888853
young,AUD_5,0.6345100849347265
young,AUD_6,1.969045995814085
young,DMN_1,0.25373239494679933
young,DMN_2,0.9757860017026218
young,DMN_3,1.334619869660526
young,DMN_4,2.0360433593124854
young,DMN_5,1.4721668059361677
young,DMN_6,0.8953219467552704
young,DMN_7,0.0
young,DMN_8,0.6192325327174912
young,DMN_9,0.2595007323712309
young,DMN_10,1.0443553902660605
young,DMN_11,0.9413907486331533
young,SMN_1,1.8541575112450515
young,SMN_2,1.1935342656521175
young,SMN_3,0.0
young,SMN_4,1.1521761037927374
young,SMN_5,1.0864239871042822
young,SMN_6,0.0
young,VIS_1,1.4562481589198208
young,VIS_2,1.3968082127981996
young,VIS_3,1.3917504878145779
young,VIS_4,1.8157379384429095
young,VIS_5,2.533022307327656
young,VIS_6,1.083034471994774
young,VIS_7,0.22918640753579167
young,VIS_8,0.0
young,VIS_9,2.1113706587030032
young,VIS_10,1.7448000426378139
young,VIS_11,0.8383001874457704
young,VIS_12,0.8562706381641877
young,SC_1,1.0650777782886174
young,SC_2,1.3506338594566387
young,SC_3,1.273594233147219
young,SC_4,1.351658766565388
young,SC_5,1.2553923304479828
young,SC_6,0.06587811066591918
young,SC_7,2.4653753382425836
young,CC_1,2.0289405493683588
young,CC_2,0.8718232471780476
young,CC_3,0.6072080806786316
young,CC_4,1.658465242720734
young,CC_5,1.097578287773861
young,CC_6,3.102102279526983
young,CC_7,1.0871031641209836
young,CC_8,0.5472076182803862
young,CC_9,0.16562913242958088
young,CC_10,0.6649888122091909
young,CC_11,1.6079519460346068
young,CC_12,1.4202303044919538
young,CC_13,0.15455099883466022
young,CC_14,0.3189201380781568
young,CC_15,0.8675240094128501
young,CC_16,0.6841194025041898
young,CC_17,1.718995749584845
young,CC_18,2.047303470271678
young,AUD_1,1.1380873198103272
young,AUD_2,1.3408421114089826
young,AUD_3,0.5756965833589974
young,AUD_4,1.6550999148753103
young,AUD_5,1.1514443667702012
young,AUD_6,1.2552850022200934
young,DMN_1,0.11692041593764799
young,DMN_2,1.379974450974639
young,DMN_3,1.335992215708867
young,DMN_4,1.224520607834322
young,DMN_5,1.154675959354069
young,DMN_6,1.2315339230795852
young,DMN_7,0.0
young,DMN_8,0.06771303670692944
young,DMN_9,1.5055347411960955
young,DMN_10,0.4241603528340284
young,DMN_11,0.0
young,SMN_1,2.048463346319364
young,SMN_2,1.44734856705207
young,SMN_3,0.14647907471162017
young,SMN_4,0.8314345841097324
young,SMN_5,1.0533782186501233
young,SMN_6,0.051385953659277055
young,VIS_1,1.1810611295163782
young,VIS_2,1.2521880530513914
young,VIS_3,1.1003144336508643
young,VIS_4,0.0
young,VIS_5,0.6732724972281883
young,VIS_6,0.8806380030901905
young,VIS_7,0.4095786341454476
young,VIS_8,0.0
young,VIS_9,1.246008763597442
young,VIS_10,1.2666014853764715
young,VIS_11,0.5921414324568286
young,VIS_12,0.5702215925822891
young,SC_1,0.0
young,SC_2,0.0
young,SC_3,1.8071929987194975
young,SC_4,0.5405211368685913
young,SC_5,0.0786256717868723
young,SC_6,0.19877253053508534
young,SC_7,2.383289485951247
young,CC_1,2.0718927265844083
young,CC_2,1.0399899600591562
young,CC_3,0.0
young,CC_4,1.3135669288414111
young,CC_5,1.000875737258824
young,CC_6,1.5655467959361498
young,CC_7,1.0855687571739299
young,CC_8,0.0
young,CC_9,0.0
young,CC_10,0.09923226745454086
young,CC_11,0.6904624168202238
young,CC_12,0.4008021505056668
young,CC_13,0.0
young,CC_14,0.0
young,CC_15,0.38791064440710904
young,CC_16,0.2796254071954015
young,CC_17,0.0
young,CC_18,1.9742863510183652
young,AUD_1,1.474032040548504
young,AUD_2,0.12952980448845713
young,AUD_3,0.27714062433755826
young,AUD_4,0.8885617981864272
young,AUD_5,0.0
young,AUD_6,0.572625095385605
young,DMN_1,0.8955306047651879
young,DMN_2,0.8116803241341437
young,DMN_3,0.8080574185892822
young,DMN_4,0.8798091066623636
young,DMN_5,0.9549376950150409
young,DMN_6,0.3986822844620244
young,DMN_7,0.17477283630493204
young,DMN_8,0.4587921682634596
young,DMN_9,0.7050652217371357
young,DMN_10,1.4315935858319258
young,DMN_11,0.3512456207570031
young,SMN_1,0.7253825950561065
young,SMN_2,1.7437183304652117
young,SMN_3,0.44406856003189493
young,SMN_4,0.619593128547991
young,SMN_5,0.451692673807409
young,SMN_6,0.9839384631589498
young,VIS_1,1.1758786490095967
young,VIS_2,1.7313236183838845
young,VIS_3,0.8239482624753584
young,VIS_4,1.0572274384781302
young,VIS_5,0.836671345016536
young,VIS_6,1.4801889283565228
young,VIS_7,0.37069778303609896
young,VIS_8,0.5820150196129568
young,VIS_9,1.610912898273747
young,VIS_10,1.0345744276334727
young,VIS_11,0.901083609768213
young,VIS_12,0.7094797824819596
young,SC_1,0.3464744833152604
young,SC_2,1.0153292700178034
young,SC_3,0.7745745869495042
young,SC_4,0.8291797940812627
young,SC_5,1.268253056234189
young,SC_6,0.44620704245963533
young,SC_7,1.4487021085784626
young,CC_1,0.9977507917676904
young,CC_2,0.44181233891075594
young,CC_3,0.30112726033338694
young,CC_4,0.9243880066155429
young,CC_5,0.8613763876244628
young,CC_6,1.303434258362427
young,CC_7,0.41018001187369946
young,CC_8,1.811371986867489
young,CC_9,0.7021824618103837
young,CC_10,1.6318963976238519
young,CC_11,1.4554770979129548
young,CC_12,0.3121108356523896
young,CC_13,0.4116742170873888
young,CC_14,0.9059289476070472
young,CC_15,0.28408369469844774
young,CC_16,0.7660839495722132
young,CC_17,0.3503076066759666
young,CC_18,0.9981961712445915
young,AUD_1,0.8710727835330132
young,AUD_2,0.27009445377546615
young,AUD_3,1.2753049654994753
young,AUD_4,0.5506174085707148
young,AUD_5,0.9376919204029798
young,AUD_6,0.6504453562037373
young,DMN_1,0.6552519000030427
young,DMN_2,0.6040177197828862
young,DMN_3,1.657095573095872
young,DMN_4,0.3993450355842207
young,DMN_5,1.3617287991572344
young,DMN_6,1.5301738590203715
young,DMN_7,0.10705248719932905
young,DMN_8,0.5182754142575986
young,DMN_9,0.32911502268298026
young,DMN_10,2.2745589288432133
young,DMN_11,0.0
young,SMN_1,0.9798924292046063
young,SMN_2,1.0624668777385418
young,SMN_3,0.6840067233575966
young,SMN_4,1.1088424638115084
young,SMN_5,2.030642780545703
young,SMN_6,0.5938270080128943
young,VIS_1,1.7341629386653035
young,VIS_2,2.0023285314783745
young,VIS_3,1.7914370570780276
young,VIS_4,1.845606128762321
young,VIS_5,1.5921613714849419
young,VIS_6,0.49151124233131194
young,VIS_7,1.27139629935227
young,VIS_8,0.2648396940802905
young,VIS_9,2.4099057569807325
young,VIS_10,2.361165283074901
young,VIS_11,0.7382701852881765
young,VIS_12,2.6339014552358964
young,SC_1,0.0
young,SC_2,0.6017310004055305
young,SC_3,2.04315680669188
young,SC_4,2.1331322532487698
young,SC_5,1.5062757850621826
young,SC_6,0.2717676607288467
young,SC_7,1.9775076121438089
young,CC_1,0.8187240464936386
young,CC_2,1.3980031810373295
young,CC_3,0.6386748349826518
young,CC_4,3.800662031325693
young,CC_5,1.4980619384428207
young,CC_6,1.4553335252799706
young,CC_7,1.6364824919361691
young,CC_8,0.0
young,CC_9,1.3454506648345104
young,CC_10,1.4029113055245348
young,CC_11,0.8114875836152844
young,CC_12,0.608108284327409
young,CC_13,0.519150337978437
young,CC_14,0.5485521456298108
young,CC_15,0.4407794075825885
young,CC_16,0.7968708411517017
young,CC_17,0.6031327860122452
young,CC_18,2.671940430036563
young,AUD_1,0.6021498771794035
young,AUD_2,1.1718675376722927
young,AUD_3,0.8130818310399021
young,AUD_4,1.948108452529919
young,AUD_5,0.8961507098750923
young,AUD_6,1.5705474009566678
young,DMN_1,1.2625351028251137
young,DMN_2,0.9528483367953484
young,DMN_3,1.4988077369780872
young,DMN_4,0.6989084327722327
young,DMN_5,1.082589379410017
young,DMN_6,1.2054666082677372
young,DMN_7,0.0
young,DMN_8,0.7360410850486842
young,DMN_9,0.52790964671349
young,DMN_10,1.2845882829705184
young,DMN_11,0.8329820963632877
young,SMN_1,1.427840377560247
young,SMN_2,1.7206858285550313
young,SMN_3,0.7486924686406146
young,SMN_4,3.353968175847291
young,SMN_5,1.2711408949588425
young,SMN_6,1.2786376135219375
young,VIS_1,1.5785063466061575
young,VIS_2,1.4904655009541619
young,VIS_3,1.412435585884209
young,VIS_4,0.8924341850503048
young,VIS_5,1.274630710504096
young,VIS_6,1.6293379727009396
young,VIS_7,1.126965035605119
young,VIS_8,1.0623434540983692
young,VIS_9,1.9575832663320973
young,VIS_10,1.7874304430128933
young,VIS_11,1.116444360389166
young,VIS_12,2.2669945834691814
young,SC_1,1.011706576694839
young,SC_2,1.134814645666829
young,SC_3,1.4855357062075722
young,SC_4,2.2076262012858807
young,SC_5,1.3149466938173309
young,SC_6,1.1040329887712583
young,SC_7,1.726420704304011
young,CC_1,1.034829822179138
young,CC_2,1.0503028534341952
young,CC_3,0.7168597199740065
young,CC_4,2.962935085294176
young,CC_5,2.016471475488985
young,CC_6,1.5125893623591298
young,CC_7,0.8859244489868514
young,CC_8,1.9343148272901394
young,CC_9,0.7037622214391994
young,CC_10,1.3212651659506158
young,CC_11,0.7573634290674027
young,CC_12,0.5038980036130619
young,CC_13,0.30772958117542043
young,CC_14,1.05107745835329
young,CC_15,0.5601844275148696
young,CC_16,0.8809495905451317
young,CC_17,0.6313704714596622
young,CC_18,1.2836966168230959
young,AUD_1,1.1473992692722441
young,AUD_2,1.6286053104932456
young,AUD_3,0.7453645082965172
young,AUD_4,1.5922901226263637
young,AUD_5,1.5766580937129417
young,AUD_6,1.8136746205727172
young,DMN_1,1.2965613387182393
young,DMN_2,0.584992194768674
young,DMN_3,1.97199656165876
young,DMN_4,0.6594223159048341
young,DMN_5,1.4711748523138224
young,DMN_6,1.1088647161409373
young,DMN_7,0.5768625088875111
young,DMN_8,0.6718561175413993
young,DMN_9,0.7566063823209317
young,DMN_10,0.6892005886886761
young,DMN_11,1.8672246058589113
young,SMN_1,1.3524572375128205
young,SMN_2,0.7427888489262066
young,SMN_3,1.2524447082111763
young,SMN_4,1.153310854272753
young,SMN_5,0.5121984947875778
young,SMN_6,1.1521154545657812
young,VIS_1,1.2420985766827584
young,VIS_2,1.0830219999536537
young,VIS_3,0.5858057644445096
young,VIS_4,0.7468495571554322
young,VIS_5,0.7237600682436806
young,VIS_6,0.5448063874592664
young,VIS_7,0.3531290571593566
young,VIS_8,0.9738214015223787
young,VIS_9,0.8730685429655959
young,VIS_10,1.6015243619280264
young,VIS_11,0.9449071662445463
young,VIS_12,0.598292988697884
young,SC_1,0.6685503034020632
young,SC_2,0.6341864855274983
young,SC_3,0.9823440002037066
young,SC_4,1.7256186413171417
young,SC_5,1.446515854100604
young,SC_6,0.8786743427627196
young,SC_7,0.9874493111059404
young,CC_1,0.8433400522273418
young,CC_2,0.8364724001149686
young,CC_3,0.43949408196543616
young,CC_4,1.4816094663149952
young,CC_5,0.9846509159330478
young,CC_6,0.9875289270370768
young,CC_7,0.7359660671557203
young,CC_8,1.7321472278012835
young,CC_9,0.5735193918052754
young,CC_10,0.9724552554000625
young,CC_11,1.593298113516827
young,CC_12,1.4467844425354492
young,CC_13,0.8717337969747173
young,CC_14,0.9461734734553315
young,CC_15,0.403964487437218
young,CC_16,1.2441858668689603
young,CC_17,1.0338663971010917
young,CC_18,0.7771005319518803
young,AUD_1,0.716848045726318
young,AUD_2,0.5653690418324406
young,AUD_3,1.0233470514667609
young,AUD_4,0.7795122965674522
young,AUD_5,0.9756966362558781
young,AUD_6,1.1189478671528874
young,DMN_1,0.03106965496786209
young,DMN_2,0.3457173574903719
young,DMN_3,2.792385084407525
young,DMN_4,0.25508504322879666
young,DMN_5,1.0731576652026205
young,DMN_6,2.481366677445918
young,DMN_7,0.06466874338008953
young,DMN_8,0.4951633711733551
young,DMN_9,0.07873348944265883
young,DMN_10,0.9759401554227701
young,DMN_11,1.2746793221860073
young,SMN_1,2.0536928800083425
young,SMN_2,1.9130509020485857
young,SMN_3,0.0
young,SMN_4,0.8082410003901487
young,SMN_5,0.2006979729163829
young,SMN_6,0.22654893802478843
young,VIS_1,1.8998019485978925
young,VIS_2,1.50295525991291
young,VIS_3,2.4651860533300627
young,VIS_4,0.7294544169247192
young,VIS_5,0.027021536234432965
young,VIS_6,1.917174131390038
young,VIS_7,0.16413548857691754
young,VIS_8,0.2388556673331782
young,VIS_9,1.66489999610603
young,VIS_10,2.153159703319466
young,VIS_11,1.3378831978471069
young,VIS_12,0.8619024806835252
young,SC_1,0.20937996470422984
young,SC_2,1.290674170874438
young,SC_3,1.4507143758405578
young,SC_4,1.0245421116140159
young,SC_5,0.4186828470954413
young,SC_6,0.45448244338523547
young,SC_7,1.0530580552812276
young,CC_1,1.595925570454784
young,CC_2,1.0114171200879831
young,CC_3,0.06479338782796588
young,CC_4,0.49310461644079095
young,CC_5,1.0715729738324753
young,CC_6,1.63875472126497
young,CC_7,0.5981667300208956
young,CC_8,0.3842265403485087
young,CC_9,0.4349943359339126
young,CC_10,0.0
young,CC_11,1.0895544128503003
young,CC_12,0.7192569500135118
young,CC_13,0.09504064489511774
young,CC_14,3.3098026934238183
young,CC_15,0.16505380021830618
young,CC_16,0.9631180701305817
young,CC_17,0.12097374846515879
young,CC_18,1.4280840742195995
young,AUD_1,1.2491762329753937
young,AUD_2,1.2177453745522246
young,AUD_3,0.1857979417328723
young,AUD_4,0.46018663382304725
young,AUD_5,0.47293587432189216
young,AUD_6,0.5480861587797075
young,DMN_1,0.0
young,DMN_2,0.8569062285361991
young,DMN_3,0.6158639268232153
young,DMN_4,0.0
young,DMN_5,0.7463380590946156
young,DMN_6,0.35496140103515234
young,DMN_7,0.3854846193018202
young,DMN_8,0.0
young,DMN_9,0.307137539178309
young,DMN_10,0.7050641511723373
young,DMN_11,0.2958237139480122
young,SMN_1,0.6248749874215231
young,SMN_2,1.2155441357305312
young,SMN_3,0.5088652822532636
young,SMN_4,0.5795466276929818
young,SMN_5,0.8119825320123927
young,SMN_6,0.34294515431550243
young,VIS_1,0.6795512529194334
young,VIS_2,0.7103042899394441
young,VIS_3,0.4972578543963897
young,VIS_4,1.337808917610773
young,VIS_5,1.002504717521838
young,VIS_6,0.369113146299608
young,VIS_7,0.18648098290996687
young,VIS_8,0.0
young,VIS_9,0.9025554935875321
young,VIS_10,1.254263297060654
young,VIS_11,1.0735477777069866
young,VIS_12,0.2882136396619968
young,SC_1,1.5333343380939182
young,SC_2,0.9139986550189836
young,SC_3,0.0
