sigmas,rho,intf,F0,Group
0.74,"[7.22382863e-03 1.06056210e-03 3.00159084e-04 ... 3.00159084e-05
 7.00371197e-05 6.00318169e-05]",3.1581801301750203,6.983701361721726e-05,Elderly
0.88,"[7.99758867e-03 1.37646941e-03 3.21511102e-04 ... 2.00944439e-05
 4.01888878e-05 4.01888878e-05]",7.56364663099055,0.00010044207776549811,Elderly
0.71,"[7.77824494e-03 1.36144313e-03 2.90307726e-04 ... 3.00318337e-05
 1.00106112e-05 3.00318337e-05]",2.9132217466314727,4.548821751056115e-05,Elderly
0.68,"[6.22878258e-03 9.01270792e-04 2.40338878e-04 ... 9.01270792e-05
 9.01270792e-05 5.00705995e-05]",1.9795771826051152,4.170880942128357e-05,Elderly
0.79,"[7.70085821e-03 1.00141199e-03 2.80395357e-04 ... 4.00564796e-05
 3.00423597e-05 3.00423597e-05]",4.563687597745327,5.788161307443435e-05,Elderly
0.74,"[6.83613327e-03 1.13267311e-03 2.60615052e-04 ... 9.02129024e-05
 7.01655908e-05 5.01182791e-05]",3.17538238866763,5.8267511326730885e-05,Elderly
0.66,"[6.48457655e-03 8.53233756e-04 2.50951105e-04 ... 4.01521767e-05
 6.02282651e-05 8.03043535e-05]",2.162711823626088,5.269973198421966e-05,Elderly
0.73,"[7.27484067e-03 8.71778428e-04 1.50306626e-04 ... 9.01839753e-05
 6.01226502e-05 4.00817668e-05]",2.5729765501332746,4.6474808609564156e-05,Elderly
0.76,"[7.41096823e-03 1.24183792e-03 3.20474302e-04 ... 5.00741097e-05
 5.00741097e-05 6.00889316e-05]",3.508632300783723,6.832111525057084e-05,Elderly
0.62,"[6.15841366e-03 7.82339194e-04 1.30389866e-04 ... 3.00899690e-05
 2.00599793e-05 3.00899690e-05]",2.17779428326428,4.1754846992507815e-05,Elderly
0.78,[0.00712401 0.00092311 0.00035118 ... 0.00033112 0.00033112 0.00036122],3.139272687461936,0.00030147597403248937,Elderly
0.84,"[7.81031241e-03 1.17004680e-03 3.10012400e-04 ... 5.00020001e-05
 6.00024001e-05 8.00032001e-05]",5.563256252823496,7.28029121164846e-05,Elderly
0.72,"[6.71161109e-03 9.81698338e-04 2.20381260e-04 ... 4.00693199e-05
 4.00693199e-05 5.00866499e-05]",3.1300850035639214,4.0980896951726574e-05,Elderly
0.8,"[7.55129465e-03 1.11313905e-03 3.50989791e-04 ... 3.00848392e-05
 7.01979582e-05 6.01696785e-05]",5.181127207928107,7.182253956156367e-05,Elderly
0.67,"[6.28704149e-03 9.31042768e-04 2.20246676e-04 ... 3.00336377e-05
 6.00672753e-05 5.00560628e-05]",2.398447998233322,3.656094826205368e-05,Elderly
0.73,"[7.15466707e-03 1.17240343e-03 1.40287590e-04 ... 2.00410842e-05
 2.00410842e-05 2.00410842e-05]",4.59831142717791,5.5603988175760216e-05,Elderly
0.87,"[8.68721038e-03 1.42117958e-03 3.50290741e-04 ... 1.60132910e-04
 1.80149524e-04 9.00747621e-05]",6.17899842769974,0.00020864317383428247,Elderly
0.79,"[7.67488929e-03 1.16225477e-03 2.70524818e-04 ... 2.00388754e-05
 4.00777508e-05 5.00971885e-05]",3.6171244137052314,8.10973288179068e-05,Elderly
0.78,"[7.90327751e-03 1.09183428e-03 2.30387050e-04 ... 1.10185111e-04
 1.10185111e-04 8.01346262e-05]",3.604421237612341,6.565029249138532e-05,Elderly
0.83,"[8.65957063e-03 1.42321647e-03 4.40996652e-04 ... 1.00226512e-05
 3.00679536e-05 5.01132560e-05]",5.859587693659773,8.297752921602837e-05,Elderly
0.78,"[7.67194175e-03 1.18338448e-03 2.00573641e-04 ... 5.01434102e-05
 8.02294562e-05 1.10315502e-04]",4.214115713424463,5.272078143490452e-05,Elderly
0.78,"[7.72103858e-03 1.11448021e-03 2.71089781e-04 ... 9.03632603e-05
 6.02421735e-05 5.02018113e-05]",3.602423698568684,7.093515934054871e-05,Elderly
0.67,"[6.33190840e-03 8.93090092e-04 1.70590242e-04 ... 1.00347201e-05
 2.00694403e-05 4.01388805e-05]",2.334861494726884,4.050013045136142e-05,Elderly
0.83,"[7.90851447e-03 1.31641092e-03 3.01468150e-04 ... 1.30636198e-04
 9.04404450e-05 7.03425683e-05]",4.5563347141380355,7.109623868238268e-05,Elderly
0.75,"[7.20448101e-03 9.31873065e-04 1.80362529e-04 ... 6.01208429e-05
 4.00805619e-05 2.00402810e-05]",3.4364287058648375,4.465976612992081e-05,Elderly
0.74,"[6.93256505e-03 9.60355331e-04 2.10077729e-04 ... 4.00148055e-05
 4.00148055e-05 7.00259096e-05]",3.6040843632637007,5.628082390484464e-05,Elderly
0.75,"[7.08708709e-03 9.90990991e-04 1.90190190e-04 ... 1.00100100e-05
 2.00200200e-05 4.00400400e-05]",3.435397587508781,4.541541541541566e-05,Elderly
0.7,"[7.06009594e-03 1.09156093e-03 2.10300730e-04 ... 4.00572819e-05
 0.00000000e+00 2.00286410e-05]",2.9697521997398435,4.148932974153061e-05,Elderly
0.72,"[7.16569287e-03 1.17256792e-03 2.70592598e-04 ... 1.00219481e-05
 0.00000000e+00 2.00438961e-05]",3.0958689245666187,4.322466200980189e-05,Elderly
0.63,"[6.60581312e-03 7.50660581e-04 1.70149732e-04 ... 2.00176155e-05
 2.00176155e-05 3.00264233e-05]",2.293384805491659,3.6331972135479065e-05,Elderly
0.63,"[5.75428307e-03 5.22203700e-04 9.03814095e-05 ... 1.00423788e-04
 1.10466167e-04 8.03390307e-05]",2.138254855804746,3.219586655686998e-05,Elderly
0.68,"[6.57081713e-03 8.33911043e-04 1.60753936e-04 ... 2.00942420e-05
 1.00471210e-05 1.00471210e-05]",2.5082420439517255,4.376525906501486e-05,Elderly
0.77,"[7.61838022e-03 1.19131044e-03 3.30363400e-04 ... 9.00991090e-05
 8.00880969e-05 6.00660727e-05]",3.560373492028942,5.010511562718977e-05,Elderly
0.77,"[7.30958970e-03 1.08290218e-03 2.20591184e-04 ... 2.00537440e-05
 1.00268720e-05 2.00537440e-05]",4.501569141858512,5.4024786427626054e-05,Elderly
0.69,"[6.65217348e-03 8.61576685e-04 1.90348337e-04 ... 5.00916678e-05
 2.00366671e-05 1.00183336e-05]",2.9782084226252077,4.899966939499269e-05,Elderly
0.82,"[7.89389325e-03 1.21213335e-03 2.80493669e-04 ... 5.00881552e-05
 5.00881552e-05 1.00176310e-05]",5.378103427891108,6.592602981246977e-05,Elderly
0.81,"[7.52339164e-03 9.31658352e-04 2.20392298e-04 ... 2.00356635e-05
 5.00891587e-05 7.01248222e-05]",4.468509870405688,7.333052834044579e-05,Elderly
0.61,"[5.69484061e-03 7.60646550e-04 1.20102087e-04 ... 5.00425362e-05
 4.00340289e-05 1.00085072e-05]",2.7352445361566797,3.725166391432677e-05,Elderly
0.78,[0.00777999 0.00110283 0.00016041 ... 0.00013033 0.00017044 0.00014036],4.751295254437428,7.048113652085828e-05,Elderly
0.61,"[6.45789812e-03 8.03470995e-04 1.40607424e-04 ... 1.00433874e-05
 2.00867749e-05 1.00433874e-05]",2.0634407129060444,3.339426321709798e-05,Elderly
