sigmas,rho,intf,F0,Group
0.86,"[8.47678143e-03 1.32105685e-03 2.50200160e-04 ... 7.00560448e-05
 5.00400320e-05 8.00640512e-05]",6.523635918619522,9.179343474779799e-05,Young
0.81,"[8.08052453e-03 1.29328494e-03 2.80713011e-04 ... 3.00763940e-05
 3.00763940e-05 3.00763940e-05]",5.486060534008932,8.718144085978396e-05,Young
0.86,[0.00868423 0.00142397 0.00035098 ... 0.00016045 0.00012034 0.00010028],5.515853185196972,7.75864662408116e-05,Young
0.88,"[8.67133148e-03 1.47362512e-03 4.41085069e-04 ... 3.00739820e-05
 7.01726247e-05 3.00739820e-05]",7.98238979431677,0.00010556970146560567,Young
0.92,"[8.47644430e-03 1.53297397e-03 4.70913572e-04 ... 5.00971885e-05
 3.00583131e-05 6.01166263e-05]",9.419372493838898,0.00014355850349678423,Young
0.73,"[7.13535151e-03 9.70728046e-04 2.20165124e-04 ... 2.00150113e-05
 3.00225169e-05 2.00150113e-05]",4.101466549665482,4.684513385038846e-05,Young
0.91,"[9.03596374e-03 1.33087838e-03 3.90257570e-04 ... 1.20079252e-04
 8.00528349e-05 6.00396262e-05]",14.227615010198948,0.00014708707747113108,Young
0.91,"[8.20525136e-03 1.44092219e-03 3.50224143e-04 ... 1.10070445e-04
 1.00064041e-04 8.00512328e-05]",15.761953862243985,0.0001318443804034577,Young
0.86,"[8.10672858e-03 1.46121281e-03 3.50290741e-04 ... 2.00166138e-05
 4.00332276e-05 3.00249207e-05]",6.198816793581896,9.490877428265506e-05,Young
0.91,"[9.20263849e-03 1.46360046e-03 4.81183712e-04 ... 1.50369910e-04
 9.02219460e-05 1.10271267e-04]",11.48234081199165,0.0001583294905467453,Young
0.98,[0.00889045 0.00162373 0.00038088 ... 0.00029067 0.00036083 0.00025058],33.085890846246755,0.0004866793625338282,Young
0.98,[0.00943927 0.00173723 0.00045188 ... 0.00144602 0.00150627 0.00139581],25.500907725102348,0.0016785527795629808,Young
0.97,[0.00963979 0.00175542 0.00036112 ... 0.0001605  0.00021065 0.00023071],28.751486642541288,0.00021546578928890287,Young
0.89,[0.00811581 0.00134427 0.00024077 ... 0.00015048 0.00020064 0.00013041],5.889763582855641,0.00038735177865612685,Young
0.92,"[9.25721622e-03 1.92566144e-03 6.31857662e-04 ... 6.01769201e-05
 6.01769201e-05 7.02064068e-05]",10.113692007040127,0.000174733717128358,Young
0.98,[0.00977904 0.00183545 0.00042125 ... 0.0002708  0.00024071 0.00025074],33.01928568134389,0.00048373669799303925,Young
0.89,[0.00836404 0.00141576 0.00040163 ... 0.00051208 0.00047192 0.00065266],8.180782669587284,0.0006135772594459434,Young
0.92,[0.00857961 0.00165185 0.00058065 ... 0.00014016 0.00015017 0.00022025],10.527277457726996,0.00010965281114848628,Young
0.93,"[9.18810056e-03 1.61317796e-03 4.30848772e-04 ... 8.01579111e-05
 1.50296083e-04 1.50296083e-04]",16.90394268853303,0.00013214031642335436,Young
0.92,[0.00934288 0.00157724 0.00041189 ... 0.00085392 0.0007836  0.00099457],8.87583816306233,0.0011735968093549401,Young
0.91,"[8.47330309e-03 1.35212283e-03 3.60566089e-04 ... 5.00786234e-05
 8.01257975e-05 1.80283044e-04]",11.992187134599275,0.00015550414150215761,Young
0.92,[0.0085718  0.00127027 0.00031007 ... 0.00058012 0.00044009 0.0004601 ],9.147969559892024,0.0001367787235319411,Young
0.99,[0.00927763 0.00179341 0.00054103 ... 0.00045086 0.00061116 0.00076145],22.399366495342306,0.001459332732191161,Young
0.99,[0.00960536 0.00169447 0.00052138 ... 0.00045119 0.00040106 0.0003409 ],74.65192743857362,0.0005319142536295814,Young
0.95,[0.00922526 0.00153087 0.00043025 ... 0.00038022 0.00050029 0.00056032],16.19857236062536,0.00021287133666189853,Young
0.95,[0.00888586 0.0016611  0.00039026 ... 0.00033022 0.00032021 0.00038025],12.307730306112042,0.0002179438429363379,Young
0.86,[0.00842913 0.00121275 0.00038086 ... 0.00011025 0.00014032 0.0001303 ],5.510724885692477,9.869403546049587e-05,Young
0.84,"[8.18471785e-03 1.34405906e-03 4.01211659e-04 ... 9.02726233e-05
 7.02120404e-05 8.02423318e-05]",5.172812730304464,9.429477020602196e-05,Young
1.0,[0.00988326 0.00186061 0.00063021 ... 0.00083027 0.00072024 0.00084028],47.22503317768514,0.0009942180919703487,Young
0.91,[0.00877061 0.00152358 0.00033078 ... 0.00054127 0.00056132 0.00062146],9.632323124921744,0.0005131158221821277,Young
0.9,[0.00814482 0.00136248 0.00034062 ... 0.00052095 0.00059108 0.00060109],7.223509860265225,0.00041462461680258117,Young
0.91,"[8.48486064e-03 1.26370265e-03 4.41292988e-04 ... 1.10323247e-04
 7.02057027e-05 5.01469305e-05]",9.497413550099562,0.00010875866288224458,Young
1.0,[0.00949132 0.00190629 0.00062205 ... 0.00078258 0.00070232 0.00066219],34.359672213778396,0.0007941005317547912,Young
0.93,[0.00854984 0.00149698 0.00033154 ... 0.0018888  0.00184861 0.00171801],9.612568893166456,0.0010303815781541976,Young
1.0,[0.00973224 0.0017504  0.00054012 ... 0.00125029 0.00139032 0.00159037],45.29552989770901,0.0011831621272892737,Young
0.93,[0.00901712 0.00174138 0.00046036 ... 0.00011009 0.00014011 0.00017013],13.041333953337707,0.0001590356381541417,Young
0.96,[0.0087154  0.00167104 0.00047029 ... 0.00015009 0.0001601  0.00012007],18.504968507084744,0.00021890572154735963,Young
0.97,[0.0088523  0.00177246 0.00060084 ... 0.00084117 0.00085118 0.00070097],21.780698641619924,0.00034235587466578557,Young
0.9,"[8.79272574e-03 1.59049305e-03 3.50108534e-04 ... 2.00062019e-05
 4.00124038e-05 1.00031010e-05]",10.876035236207457,0.0001573587812221787,Young
0.93,"[9.13415794e-03 1.53237518e-03 4.40683059e-04 ... 9.01397166e-05
 7.01086684e-05 6.00931444e-05]",14.079254701266041,0.00016090940958485633,Young
0.86,[0.00850202 0.00138358 0.00024062 ... 0.00033086 0.00030078 0.00038099],5.308801666598545,0.0003578067194032551,Young
0.85,"[8.21011478e-03 1.38338930e-03 3.90957847e-04 ... 4.00982407e-05
 1.00245602e-05 0.00000000e+00]",5.601039125414944,7.131472106661335e-05,Young
0.89,[0.00853435 0.00140071 0.00047024 ... 0.00018009 0.00017009 0.00016008],7.652587434120642,0.00017402875466487875,Young
0.98,[0.00945276 0.00174235 0.00048065 ... 0.00188254 0.00203274 0.00197266],20.075745164878942,0.001388955089370652,Young
0.94,[0.00972496 0.00172088 0.00044022 ... 0.00025013 0.00015008 0.00012006],14.891587788895453,0.00017177760657935534,Young
0.89,[0.00773818 0.00120283 0.00036085 ... 0.00041097 0.0003408  0.00035082],7.027928520985199,0.0004265223274695537,Young
0.99,[0.00945671 0.00166118 0.00037026 ... 0.00191136 0.00163116 0.00187133],36.62639304579908,0.0008859490238069034,Young
0.95,[0.00868043 0.00168008 0.00058003 ... 0.00029001 0.00040002 0.00051003],30.144031143579927,0.00021463073153657697,Young
0.95,[0.00901425 0.001315   0.00039149 ... 0.00020076 0.00019072 0.00011042],17.212282265561498,0.00015999799237100974,Young
0.95,[0.00855377 0.00163263 0.00040065 ... 0.00088142 0.00078126 0.00077124],13.112049356908555,0.0006924548523122235,Young
0.91,[0.00843043 0.00157569 0.00054196 ... 0.00010036 0.00012043 0.00014051],10.690084266676246,0.00010873252441313145,Young
0.97,[0.00921423 0.00185488 0.00049129 ... 0.00031082 0.00033087 0.00035092],21.27283481155169,0.00030265598524118457,Young
0.96,[0.00962492 0.00165256 0.00044068 ... 0.00047073 0.00044068 0.00038059],22.188688594332923,0.00025587660874355165,Young
0.97,[0.00950076 0.00157676 0.00053228 ... 0.00018078 0.0002109  0.00023099],20.473933995176576,0.00024176718120737952,Young
0.84,"[7.89112649e-03 1.41199091e-03 4.00564796e-04 ... 8.01129593e-05
 5.00705995e-05 4.00564796e-05]",6.159974573857148,6.559248540441953e-05,Young
0.95,[0.00931717 0.00166128 0.00047036 ... 0.00019015 0.00016012 0.00020015],19.775415211093513,0.00021821802788146914,Young
0.6,"[5.79666617e-03 6.80782900e-04 1.30149672e-04 ... 6.00690794e-05
 7.00805927e-05 6.00690794e-05]",1.7832103299999624,3.3808880212244264e-05,Elderly
0.62,"[6.04223563e-03 7.20266499e-04 1.10040715e-04 ... 1.00037014e-05
 3.00111041e-05 5.00185068e-05]",2.2337693561506065,3.68436321438932e-05,Elderly
0.76,[0.00729993 0.00124169 0.00029039 ... 0.00012016 0.00010014 0.00010014],3.538664386083529,0.00011460586397500615,Elderly
0.78,[0.00726317 0.00096307 0.00021067 ... 0.00014045 0.00017054 0.00021067],3.279480613316022,5.3330123092665475e-05,Elderly
0.7,"[6.66145771e-03 9.11567897e-04 2.20379052e-04 ... 1.10189526e-04
 6.01033778e-05 1.10189526e-04]",2.1685681594465307,0.00016153784509356068,Elderly
0.88,"[8.10536981e-03 1.47461555e-03 3.51098940e-04 ... 5.01569914e-05
 2.00627966e-05 1.00313983e-05]",7.270695330775412,0.00011565199073098803,Elderly
0.81,"[7.53569673e-03 1.27434552e-03 2.70923850e-04 ... 8.02737334e-05
 1.00342167e-04 1.40479034e-04]",4.980111857553727,8.548149188733692e-05,Elderly
0.7,"[6.62377746e-03 1.04216771e-03 2.60541927e-04 ... 7.01459035e-05
 8.01667468e-05 1.40291807e-04]",2.98172229800433,5.568582651915987e-05,Elderly
0.71,"[7.01898430e-03 8.81127844e-04 2.00256328e-04 ... 7.00897148e-05
 1.00128164e-04 1.10140980e-04]",2.504956609652349,6.20994873438e-05,Elderly
0.89,"[8.60057871e-03 1.44177338e-03 3.80467976e-04 ... 9.01108363e-05
 9.01108363e-05 7.00862060e-05]",3.4352078970027384,0.00016579392652963182,Elderly
0.73,"[6.88364833e-03 9.40498464e-04 2.60137873e-04 ... 1.00053028e-05
 2.00106056e-05 5.00265141e-05]",4.001212903128506,5.438882607782144e-05,Elderly
0.77,"[6.87229981e-03 9.14297197e-04 1.40661107e-04 ... 1.20566663e-04
 1.30613885e-04 7.03305536e-05]",3.4692691875303305,6.511604541344327e-05,Elderly
0.81,"[7.67813883e-03 1.23130518e-03 3.00318337e-04 ... 6.00636675e-05
 4.00424450e-05 4.00424450e-05]",6.010922783043734,6.79820609846436e-05,Elderly
0.7,"[6.79958742e-03 1.01142611e-03 1.20169439e-04 ... 6.00847195e-05
 1.10155319e-04 6.00847195e-05]",2.997878259310661,5.246397420362646e-05,Elderly
0.78,"[7.99126769e-03 1.05148259e-03 3.00423597e-04 ... 6.00847195e-05
 6.00847195e-05 7.00988394e-05]",3.868826989327926,6.302887070769713e-05,Elderly
0.72,"[6.81608596e-03 9.12152680e-04 2.50591396e-04 ... 9.02129024e-05
 6.01419350e-05 1.20283870e-04]",3.709966525601362,6.875225532256109e-05,Elderly
0.84,"[8.11073970e-03 1.09414682e-03 3.01141326e-04 ... 3.01141326e-05
 5.01902209e-05 5.01902209e-05]",5.136402142229525,9.035243573142205e-05,Elderly
0.63,"[6.04232635e-03 9.11860195e-04 1.60327067e-04 ... 1.00204417e-05
 1.00204417e-05 1.00204417e-05]",1.9368486825812465,3.863882319932713e-05,Elderly
0.78,"[7.16059768e-03 1.02151184e-03 2.30340905e-04 ... 0.00000000e+00
 2.00296439e-05 4.00592877e-05]",3.456171704614723,4.883227176220806e-05,Elderly
0.75,[0.00764285 0.00111333 0.00028084 ... 0.00026078 0.00024072 0.00022066],2.438276865649887,0.0003016619692881716,Elderly
0.79,[0.00761566 0.00122413 0.00026088 ... 0.00044149 0.00035118 0.00050169],3.873298526441825,0.00036398663495981374,Elderly
0.79,"[7.68030721e-03 1.15004600e-03 2.70010800e-04 ... 7.00028001e-05
 1.20004800e-04 8.00032001e-05]",4.468144124439542,5.775231009240355e-05,Elderly
0.8,"[7.24252958e-03 1.23213159e-03 3.60623879e-04 ... 9.01559698e-05
 9.01559698e-05 6.01039799e-05]",5.364707536430287,6.035441313472334e-05,Elderly
0.83,"[7.86217132e-03 1.44407228e-03 3.71046351e-04 ... 1.30367637e-04
 9.02545177e-05 1.40395916e-04]",5.538041350315387,7.31061593694219e-05,Elderly
0.87,"[8.43945219e-03 1.51169310e-03 3.20358802e-04 ... 1.60179401e-04
 9.01009130e-05 7.00784879e-05]",6.366857792187039,9.229336857280125e-05,Elderly
0.63,"[6.37306478e-03 9.01848790e-04 2.40493011e-04 ... 1.00205421e-05
 4.00821684e-05 6.01232527e-05]",2.0782087499724167,3.319805601483023e-05,Elderly
0.72,"[7.28604742e-03 1.01083900e-03 2.00166138e-04 ... 4.00332276e-05
 7.00581483e-05 5.00415345e-05]",3.564788550447333,4.535764684688324e-05,Elderly
0.73,"[7.30417009e-03 1.11215759e-03 2.10408192e-04 ... 1.00194377e-04
 6.01166263e-05 3.00583131e-05]",2.8908826674746355,4.9726469350540134e-05,Elderly
0.67,"[6.27053450e-03 6.61110666e-04 1.70286081e-04 ... 2.00336565e-05
 3.00504848e-05 0.00000000e+00]",2.2489095537198973,4.349306835483603e-05,Elderly
0.73,"[7.17621825e-03 9.12061258e-04 2.30520977e-04 ... 5.01132560e-05
 6.01359072e-05 4.00906048e-05]",4.0675795324593444,5.652775272114999e-05,Elderly
0.6,"[6.63898750e-03 7.82237198e-04 1.30372866e-04 ... 7.02007742e-05
 3.00860461e-05 5.01434102e-05]",1.8162725841992067,3.2141925908097565e-05,Elderly
0.79,"[7.15877829e-03 9.53834414e-04 2.20887970e-04 ... 7.02825358e-05
 8.03228981e-05 1.10443985e-04]",3.557647618638255,5.9208016225225346e-05,Elderly
0.71,"[6.75336665e-03 7.92742890e-04 1.00347201e-04 ... 3.01041604e-05
 2.00694403e-05 5.01736007e-05]",2.9598674830445826,4.9591586890641195e-05,Elderly
0.7,"[7.23523560e-03 1.16567685e-03 3.11517088e-04 ... 4.01957533e-05
 7.03425683e-05 2.00978767e-05]",2.2539213500998754,4.340136464582493e-05,Elderly
0.65,"[6.34274893e-03 8.71752222e-04 1.70342388e-04 ... 2.00402810e-05
 2.00402810e-05 3.00604214e-05]",2.684599085458614,3.803645327107468e-05,Elderly
0.91,"[8.55316467e-03 1.34049598e-03 3.50129548e-04 ... 8.00296110e-05
 1.20044416e-04 1.10040715e-04]",9.118073064130117,0.00020029410882026322,Elderly
0.71,"[6.66666667e-03 9.70970971e-04 2.10210210e-04 ... 4.00400400e-05
 4.00400400e-05 5.00500501e-05]",2.667705222770073,5.369369369369397e-05,Elderly
0.73,"[6.73963768e-03 9.41346125e-04 2.00286410e-04 ... 4.00572819e-05
 4.00572819e-05 5.00716024e-05]",3.3069596417175133,5.2064452166598334e-05,Elderly
0.72,"[7.16569287e-03 1.17256792e-03 2.70592598e-04 ... 1.00219481e-05
 0.00000000e+00 2.00438961e-05]",3.0958689245666187,4.322466200980189e-05,Elderly
0.83,"[8.06709905e-03 1.19104812e-03 4.00352310e-04 ... 2.00176155e-05
 3.00264233e-05 2.00176155e-05]",5.148156543233521,7.074225318280073e-05,Elderly
0.88,"[7.93347928e-03 1.46618731e-03 3.11313744e-04 ... 1.00423788e-05
 1.00423788e-05 2.00847577e-05]",6.129601774724736,7.783847837875807e-05,Elderly
0.83,"[7.94727271e-03 1.29607861e-03 2.31083783e-04 ... 7.03298470e-05
 4.01884840e-05 2.00942420e-05]",4.538228539222637,9.19612984899176e-05,Elderly
0.69,"[6.60726799e-03 1.01111222e-03 1.70187206e-04 ... 1.00110121e-05
 2.00220242e-05 1.00110121e-05]",2.867612523514082,4.0694764240664676e-05,Elderly
0.72,"[7.24942847e-03 1.02274095e-03 2.00537440e-04 ... 3.00806161e-05
 5.01343601e-05 6.01612321e-05]",2.6096840223478766,4.101993342156992e-05,Elderly
0.71,"[6.69224681e-03 7.61393350e-04 2.50458339e-04 ... 7.01283349e-05
 1.00183336e-04 4.00733342e-05]",1.469723525548008,0.00010981095404590405,Elderly
0.72,"[6.57156596e-03 6.71181279e-04 7.01234172e-05 ... 4.00705241e-05
 3.00528931e-05 6.01057862e-05]",2.6015711786889906,6.228962974835687e-05,Elderly
0.83,"[8.13447937e-03 1.36242512e-03 3.60641943e-04 ... 1.00178317e-05
 4.00713270e-05 5.00891587e-05]",6.155851449410693,6.376349902827003e-05,Elderly
0.7,"[6.77575940e-03 8.40714607e-04 2.30195666e-04 ... 7.00595506e-05
 9.00765651e-05 9.00765651e-05]",2.5284894892282286,8.933593554521347e-05,Elderly
0.73,"[6.33628425e-03 1.04267969e-03 2.20566857e-04 ... 9.02318960e-05
 1.60412260e-04 5.01288311e-05]",3.145501793635948,6.774410234302127e-05,Elderly
0.75,[0.00717098 0.0010646  0.000231   ... 0.00018078 0.00021091 0.00018078],3.4274737204114634,0.00011141129680218528,Elderly
0.85,"[7.93071376e-03 1.31011791e-03 3.10027903e-04 ... 2.00018002e-05
 2.00018002e-05 3.00027002e-05]",7.037359082423044,8.156734106069508e-05,Elderly
0.68,"[6.46739730e-03 9.32508448e-04 1.70458533e-04 ... 5.01348628e-05
 4.01078902e-05 4.01078902e-05]",2.3455127883361904,4.5442239624590376e-05,Elderly
0.65,"[6.40524448e-03 9.12170967e-04 1.90453279e-04 ... 9.02147110e-05
 5.01192839e-05 1.10262425e-04]",2.0882617508150707,4.927727992622451e-05,Elderly
0.82,"[7.88697345e-03 1.27435831e-03 3.61235425e-04 ... 0.00000000e+00
 0.00000000e+00 2.00686347e-05]",7.7090668850505875,8.480001605490876e-05,Elderly
0.7,[0.00684849 0.00100124 0.00021026 ... 0.00011014 0.00012015 0.00010012],1.9797847082950253,0.00011093756257759596,Elderly
0.86,[0.00845254 0.00154595 0.00053205 ... 0.00059228 0.0005722  0.00055213],4.503941712209695,0.0005518947949605978,Elderly
0.77,"[7.29912370e-03 1.05275823e-03 2.40630452e-04 ... 6.01576129e-05
 6.01576129e-05 6.01576129e-05]",2.9768091710265168,6.836912711303659e-05,Elderly
0.78,"[7.09859833e-03 9.32443001e-04 2.50656721e-04 ... 8.02101506e-05
 7.01838818e-05 1.20315226e-04]",3.439213110840855,5.40315626942594e-05,Elderly
0.6,"[5.79249077e-03 6.00258111e-04 8.00344148e-05 ... 2.00086037e-05
 0.00000000e+00 1.00043018e-05]",1.818492276258815,4.6039797112758724e-05,Elderly
0.63,"[5.61415447e-03 7.90585033e-04 1.60118488e-04 ... 5.00370274e-05
 1.00074055e-05 0.00000000e+00]",2.142754912793043,3.545623761583579e-05,Elderly
0.91,"[8.47899294e-03 1.39312059e-03 3.70830661e-04 ... 8.01796023e-05
 8.01796023e-05 7.01571520e-05]",10.197774730922504,0.00011105877164849237,Elderly
0.72,[0.00719215 0.00103174 0.00031052 ... 0.0001803  0.00013022 0.00010017],2.2673189079733267,0.00014259097875409443,Elderly
0.71,[0.00688073 0.00095148 0.00031048 ... 0.         0.         0.        ],3.0880670253588973,4.761427827410783e-05,Elderly
0.64,"[5.72211718e-03 6.90255394e-04 8.00296110e-05 ... 3.00111041e-05
 4.00148055e-05 4.00148055e-05]",2.213593512195408,3.605333973570216e-05,Elderly
0.68,"[6.59252580e-03 7.81484821e-04 1.90361687e-04 ... 2.00380723e-05
 3.00571085e-05 3.00571085e-05]",2.187734251319941,6.154693918445128e-05,Elderly
0.68,"[6.62503503e-03 8.40638886e-04 2.70205356e-04 ... 2.00152116e-05
 4.00304231e-05 4.00304231e-05]",2.6025256555099396,4.2342180056842756e-05,Elderly
0.81,"[7.67322275e-03 1.04043698e-03 2.60109246e-04 ... 8.00336141e-05
 1.10046219e-04 9.00378159e-05]",4.817740538017487,5.983513075491652e-05,Elderly
0.75,"[7.35706840e-03 1.12260444e-03 2.50581349e-04 ... 4.00930158e-05
 4.00930158e-05 4.00930158e-05]",3.1690381943153043,5.317336220030478e-05,Elderly
0.73,"[6.98071515e-03 8.83889112e-04 2.91281639e-04 ... 0.00000000e+00
 1.00441945e-05 0.00000000e+00]",2.8621440064655133,5.4027721976698033e-05,Elderly
0.63,"[6.29688771e-03 6.12615870e-04 1.20514597e-04 ... 3.01286493e-05
 4.01715324e-05 3.01286493e-05]",2.0341230298886925,3.603386460184989e-05,Elderly
0.75,"[7.17710533e-03 9.50941432e-04 2.10208106e-04 ... 2.00198196e-05
 1.00099098e-05 3.00297294e-05]",3.7382183393706123,4.9989489594698515e-05,Elderly
0.72,"[6.70227877e-03 9.30316308e-04 2.00068023e-04 ... 3.00102035e-05
 1.00034012e-05 3.00102035e-05]",3.274351790882682,4.107396514815071e-05,Elderly
0.66,"[6.09132987e-03 5.81080810e-04 9.01677119e-05 ... 0.00000000e+00
 1.00186347e-05 2.00372693e-05]",2.224498422165879,4.0685675356162454e-05,Elderly
0.75,"[7.38337285e-03 9.64358902e-04 2.91316752e-04 ... 8.03632419e-05
 5.02270262e-05 2.00908105e-05]",3.585809791672984,6.692248965323283e-05,Elderly
0.63,"[5.61786501e-03 7.71079511e-04 1.00140196e-04 ... 7.00981374e-05
 3.00420589e-05 3.00420589e-05]",2.0409729256617952,4.468255557780855e-05,Elderly
0.61,"[5.50280643e-03 6.80346977e-04 8.00408208e-05 ... 2.00102052e-05
 3.00153078e-05 2.00102052e-05]",1.9455365640462157,3.315691002411196e-05,Elderly
0.83,"[7.97116726e-03 1.21474967e-03 2.30902830e-04 ... 4.01570139e-05
 6.02355209e-05 5.01962674e-05]",4.973233501316733,6.628919073577737e-05,Elderly
